city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Newark,NJ,New Jersey,United States,Mid-Atlantic,2017,3451000,280139,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,cf69ae49-8dee-46a5-849f-550a15afc7f6,17.55,9.69,52.45,1.57,10.25,23.96,17.81,0,11.2,3.68,12.4,2.06,9.58,7.16,36.26,0,0,22.31,12.59,15.65,16,447.3,366.9,medium,,,,,,2017-07-24T07:46:00Z,NJ_Newark_v17.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2018,3451000,282803,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,348e4631-aeba-497e-8cb2-d9000c9f385c,17.55,9.69,52.54,1.4,10.25,23.97,13.58,0,11.2,3.68,12.5,2.06,8.76,7.16,36.12,0,0.24,22.32,12.6,15.49,15,447,366.3,medium,,,,,,2018-01-30T18:12:00Z,NJ_Newark_v18.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2019,3451000,280463,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,d3c149dc-813e-4a5a-808d-fd62a13e818b,24.43,11.51,56.59,0.63,14.12,26.72,15.41,0,17.66,14.25,19.32,2.06,13.18,13.76,45.43,0,0.24,28.05,9.32,19.31,19,402,384.5,medium,,,,,,2019-02-14T09:39:00Z,NJ_Newark_v19.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2020,3451000,281054,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,735f2018-dcfb-4536-a4c4-0f590ae771ee,24.6,11.93,56.93,0.68,14.14,27,15.45,0,21.96,14.25,19.55,2.06,14.1,13.76,45.69,0,0.35,28.25,9.8,19.68,20,408.6,381.3,medium,,,,,,2020-02-20T21:43:00Z,NJ_Newark_v20.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2021,3451000,281917,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,61ea459d-f14e-49ee-89ae-6f92b558678e,24.8,12.22,57.31,0.68,13.97,27.2,7.68,0,22.27,13.35,22.94,2.77,13.48,13.8,44.92,0,0.35,18.06,16.15,19.06,19,410.6,377,medium,,,,,,2021-02-26T10:14:00Z,NJ_Newark_v21.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2022,3451000,306247,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,767b146a-80bf-4a79-a79b-0dee20898859,25.59,14.59,57.9,0.86,14.37,28.33,2.94,0,28.16,13.44,25.94,2.77,14.46,19.92,47.39,0,0.35,19.04,16.39,20.7,21,418.8,379.9,large,,,,,,2022-01-23T21:50:00Z,NJ_Newark_v22.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2023,3451000,307355,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,556b8e11-a5c4-4a41-b42e-8efd01ab6de6,24.99,14.4,57.69,0.8,14.37,28.19,0.77,0,28.16,13.44,28.8,2.77,14.75,20.02,47.97,0,0.35,19.28,16.41,20.69,21,410.4,384.6,large,,,,,,2023-04-02T22:16:00Z,NJ_Newark_v23.1.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2023,3451000,307355,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,747c499f-88df-4cb7-bbe0-66408959c4f2,25.44,14.66,58.03,0.8,14.37,28.4,0.77,35.01,28.87,13.79,31.67,2.77,19.14,20.02,48.56,0,0.87,19.64,16.41,21.73,22,417.5,383.6,large,,,,,,2023-08-25T13:34:00Z,NJ_Newark_v23.2.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2023,3451000,307355,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,d68c5556-5199-41da-9c4c-d3516b3fdb70,25.56,14.7,58.23,0.8,14.37,28.48,5.98,3.06,29.06,16.33,32.86,11.03,18.82,20.12,48.66,0,0.87,19.68,16.47,21.73,22,419,383.1,large,,,,,,2023-12-06T14:56:00Z,NJ_Newark_v23.3.csv
Newark,NJ,New Jersey,United States,Mid-Atlantic,2024,3451000,307355,40.7242,-74.1726,25,31d50ab7-0d98-485f-becf-c49c451b2152,1875261a-f64a-4511-a67c-71270f2157af,25.58,14.68,57.41,0.8,14.37,28.19,6.95,4.64,29,19.44,33.8,11.03,19.7,23.93,48.71,0,0.83,19.69,23.05,23.42,23,451,384.7,large,,,,,,2024-03-12T16:04:00Z,NJ_Newark_v24.1.csv
