city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Hurst,TX,Texas,United States,South,2020,4835576,38976,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,e45affab-40d9-432d-aea9-da4a8ac20ebe,6.46,3.96,7.44,7.82,0,5.97,1.46,0.4,1.49,3.94,5.78,0,2.9,7.49,15.55,3.76,2.21,8.09,0.59,5.17,5,2.8,335.3,small,,,,,,2020-02-20T10:19:00Z,TX_Hurst_v20.1.csv
Hurst,TX,Texas,United States,South,2021,4835576,38783,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,ac6467ba-73de-44f1-8dcf-9db1a103f7e6,6.47,4.15,7.47,7.82,0,6.06,1.46,0.4,1.48,2.52,5.78,0,2.74,8.51,15.63,4.19,2.21,8.27,0.59,5.34,5,3.1,333.2,small,,,,,,2021-02-26T16:33:00Z,TX_Hurst_v21.1.csv
Hurst,TX,Texas,United States,South,2022,4835576,40114,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,82b1f99f-d6c1-49f3-ae48-ee6700d227b2,6.47,4.15,7.47,7.82,0,6.06,1.24,0.43,1.47,2.52,5.89,0,2.72,8.51,16.7,4.19,2.21,8.7,0.59,5.4,5,3.1,332.7,small,,,,,,2022-01-24T10:34:00Z,TX_Hurst_v22.1.csv
Hurst,TX,Texas,United States,South,2022,4835576,40114,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,7132a4d2-b31c-4458-8813-ece5f41c3e33,6.47,3.88,7.47,7.82,0,5.94,0.9,1.08,2.85,2.52,6.31,0,3.16,8.51,16.7,4.19,2.21,8.7,0.59,5.46,5,3.1,332.1,small,,,,,,2022-09-26T08:41:00Z,TX_Hurst_v22.2.csv
Hurst,TX,Texas,United States,South,2022,4835576,40114,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,d725898b-fb28-4784-adf4-b58e7750928b,6.47,3.88,7.47,7.82,0,5.94,0.9,1.08,2.85,2.52,6.31,0,3.16,8.51,16.7,4.19,2.21,8.7,0.59,5.46,5,3.1,332.1,small,,,,,,2022-10-07T09:10:00Z,TX_Hurst_v22.3.csv
Hurst,TX,Texas,United States,South,2023,4835576,40053,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,afa69a99-1de6-4409-a9a1-f20b8463953f,6.99,4.79,8.11,7.82,0,6.62,3.78,1.67,1.56,6.8,8.8,0,4.84,20.63,17.25,7.21,2.21,9.98,0.56,8.02,8,32.2,325.8,small,,,,,,2023-04-03T13:50:00Z,TX_Hurst_v23.1.csv
Hurst,TX,Texas,United States,South,2023,4835576,40053,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,62fc2bad-95eb-4cb2-9345-ef65ab39caf5,6.98,4.77,8.11,7.82,0,6.61,3.73,1.67,1.56,6.8,8.8,0,4.83,20.63,17.21,7.29,2.21,9.99,0.56,8.01,8,32.3,326.7,small,,,,,,2023-08-21T16:16:00Z,TX_Hurst_v23.2.csv
Hurst,TX,Texas,United States,South,2023,4835576,40053,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,3425bcfa-1fbe-4dd9-ad41-3254914147f7,6.98,4.77,8.11,7.82,0,6.61,3.73,1.67,1.56,6.8,8.8,0,4.83,20.63,17.69,7.29,2.21,10.18,0.56,8.04,8,32.3,326.7,small,,,,,,2023-12-04T10:59:00Z,TX_Hurst_v23.3.csv
Hurst,TX,Texas,United States,South,2024,4835576,40053,32.8366,-97.1806,30,1ce3ae10-2ed3-4bf5-a5a1-2d9c36f589ea,55524d40-1e0e-4cb8-86f9-43408da8a5b5,6.98,4.77,8.11,7.82,0,6.61,3.73,1.67,1.56,7.59,8.8,0,4.92,22.51,17.69,7.29,2.21,10.18,1.38,8.46,8,32.3,326.8,small,,,,,,2024-03-05T17:19:00Z,TX_Hurst_v24.1.csv
Hutchins,TX,Texas,United States,South,2022,4835612,5613,32.6434,-96.7098,30,a66625ad-8af4-40da-827e-72b5927b2cca,76281343-7586-4d34-969c-bfd2fb8d5b97,28.19,31.03,17.55,0,0,17,0,0,0,0,0,0,0,0,6.9,0,0,4.25,0,12.72,13,1.3,107.6,small,,,,,,2022-10-07T13:31:00Z,TX_Hutchins_v22.1.csv
Hutchins,TX,Texas,United States,South,2023,4835612,5633,32.6434,-96.7098,30,a66625ad-8af4-40da-827e-72b5927b2cca,72f91e54-0a66-4c00-b3f0-e0dc8792bad6,28.19,31.03,17.55,0,0,17,0,0,0,0,0,0,0,17.56,9.01,0,1.56,3.99,0,16.71,17,1.3,105.9,small,,,,,,2023-04-03T13:50:00Z,TX_Hutchins_v23.1.csv
Hutchins,TX,Texas,United States,South,2023,4835612,5633,32.6434,-96.7098,30,a66625ad-8af4-40da-827e-72b5927b2cca,7f5c9cd9-ab3b-4328-b8bb-36acb79c5b40,28.22,31.06,17.69,0,0,17.06,0,0,0,0,0,0,0,17.56,20.82,0,1.56,8.72,0,17.83,18,6.6,98.9,small,,,,,,2023-08-21T16:16:00Z,TX_Hutchins_v23.2.csv
Hutchins,TX,Texas,United States,South,2023,4835612,5633,32.6434,-96.7098,30,a66625ad-8af4-40da-827e-72b5927b2cca,4f43f3f6-9336-4b06-8f09-e44684f44076,28.25,31.07,17.69,0,0,17.07,0,0,0,0,0,0,0,17.56,20.82,0,1.56,8.72,0,17.84,18,6.4,98.8,small,,,,,,2023-12-04T10:59:00Z,TX_Hutchins_v23.3.csv
Hutchins,TX,Texas,United States,South,2024,4835612,5633,32.6434,-96.7098,30,a66625ad-8af4-40da-827e-72b5927b2cca,dcea9a83-864a-484e-ac8f-8d06383d65f7,28.27,31.05,17.56,0,0,17.01,0,0,0,0,0,0,,17.56,21.35,0,1.56,8.93,0,17.87,18,6,103.5,small,,,,,,2024-03-05T17:19:00Z,TX_Hutchins_v24.1.csv
Irving,TX,Texas,United States,South,2021,4837000,240475,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,07ec1fe3-3d81-4233-a962-43e13d6f45bc,10.18,5.25,15.64,4.39,3,8.35,2.79,0.97,2.31,4.11,6.53,0,3.72,12.38,14.55,13.56,2.43,11.17,2.57,7.86,8,92.9,1497.4,medium,,,,,,2021-02-26T16:33:00Z,TX_Irving_v21.1.csv
Irving,TX,Texas,United States,South,2022,4837000,254184,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,93701f15-f63f-420c-9f48-f9ca61537a75,10,5.26,15.15,4.39,3,8.18,2.79,0.97,2.31,3.93,5.59,0,3.42,11.98,14.08,10.88,2.43,10.05,3,7.57,8,73.3,1496.6,medium,,,,,,2022-01-24T10:34:00Z,TX_Irving_v22.1.csv
Irving,TX,Texas,United States,South,2022,4837000,254184,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,0fa07fbf-86ca-43b7-92a0-dd5fe9d0574e,9.95,5.17,14.92,4.39,3,8.07,2.86,1.01,2.31,3.93,6.59,0,3.74,13.65,14.08,10.88,2.3,10.02,3,7.86,8,77.6,1494.1,medium,,,,,,2022-09-26T08:41:00Z,TX_Irving_v22.2.csv
Irving,TX,Texas,United States,South,2022,4837000,254184,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,d6132cb4-0745-4cce-ad94-148654f70f42,9.95,5.19,14.92,4.39,3,8.08,2.86,1.01,2.31,3.79,6.59,0,3.72,13.65,14.1,9.63,2.3,9.59,3,7.79,8,80.9,1494.2,medium,,,,,,2022-10-10T11:38:00Z,TX_Irving_v22.3.csv
Irving,TX,Texas,United States,South,2022,4837000,254184,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,e813dbff-7968-433b-a7db-ad3f46aed687,9.95,5.21,14.92,4.39,3,8.08,2.86,1.01,2.31,3.79,6.59,0,3.72,13.65,14.1,9.63,2.57,9.65,3,7.8,8,81.2,1494.2,medium,,,,,,2022-10-11T13:06:00Z,TX_Irving_v22.4.csv
Irving,TX,Texas,United States,South,2023,4837000,254962,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,5f2f27ce-e750-4333-ba5e-13e291d29e64,10.6,5.98,16.02,4.39,3,8.74,5.69,5.93,2.31,6.12,9.41,0,6.07,20.11,15.81,15.22,2.78,12.35,3.92,10.01,10,194.7,1469.6,medium,,,,,,2023-04-03T13:50:00Z,TX_Irving_v23.1.csv
Irving,TX,Texas,United States,South,2023,4837000,254962,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,356a29bd-5941-4b7b-8ebf-d6a03941a74f,10.71,6.09,15.98,4.39,3,8.76,5.75,5.4,2.31,6.13,10.04,0,6.21,21.45,16.57,16.02,3.18,13.03,3.94,10.36,10,194.7,1475.2,medium,,,,,,2023-08-21T16:16:00Z,TX_Irving_v23.2.csv
Irving,TX,Texas,United States,South,2023,4837000,254962,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,0a35c43d-9452-4044-a850-e34c43e913b2,10.69,6.08,15.92,4.39,3,8.74,5.75,5.56,2.31,5.97,10.04,0,6.21,21.31,16.92,16.02,3.18,13.17,3.94,10.36,10,194.3,1475.7,medium,,,,,,2023-12-04T10:59:00Z,TX_Irving_v23.3.csv
Irving,TX,Texas,United States,South,2024,4837000,254962,32.8577,-96.97,30,d90c04b1-fbfa-4cd8-9368-dfef32a7632c,888ba17a-1241-44a6-b8ea-d535b3bce3dd,10.69,6.08,16.37,4.39,3,8.9,6.36,5.56,2.31,7.41,10.16,0,6.55,27.12,16.93,16.02,3.18,13.17,3.94,11.33,11,194.5,1477.3,medium,,,,,,2024-03-05T17:19:00Z,TX_Irving_v24.1.csv
Italy,TX,Texas,United States,South,2022,4837072,2353,32.1865,-96.8858,30,bb87c6b9-2482-4344-b87e-81fafa6eb312,ef3232eb-d2a1-4652-bc52-b0d5ba9409d9,25.02,18.62,12.95,0,0,15.79,7.35,0,0,0,19.7,4.81,11.86,0,11.28,0,0,11.28,0,15.68,16,0.3,48.8,small,,,,,,2022-10-07T13:31:00Z,TX_Italy_v22.1.csv
Italy,TX,Texas,United States,South,2023,4837072,2329,32.1865,-96.8858,30,bb87c6b9-2482-4344-b87e-81fafa6eb312,673512ec-f54f-467d-80d9-af76de9eb637,25.07,18.74,12.95,0,0,15.85,7.35,0,0,0,19.7,4.81,11.86,0,11.28,0,0,11.28,0,15.71,16,0.3,48.8,small,,,,,,2023-04-03T13:50:00Z,TX_Italy_v23.1.csv
Italy,TX,Texas,United States,South,2023,4837072,2329,32.1865,-96.8858,30,bb87c6b9-2482-4344-b87e-81fafa6eb312,20b0f930-691c-41e9-aedc-bcff110fc94e,25.15,18.86,12.94,0,0,15.9,7.35,0,0,0,19.52,4.81,11.79,4.31,11.28,0,0,11.28,0,13.7,14,1.3,47.7,small,,,,,,2023-08-21T16:16:00Z,TX_Italy_v23.2.csv
Italy,TX,Texas,United States,South,2023,4837072,2329,32.1865,-96.8858,30,bb87c6b9-2482-4344-b87e-81fafa6eb312,38898b29-c988-4d0a-8cce-48db27b9ca3e,25.15,18.86,12.94,0,0,15.9,7.35,0,0,0,19.52,4.81,11.79,4.31,11.28,0,0,11.28,0,13.7,14,1.3,47.7,small,,,,,,2023-12-04T10:59:00Z,TX_Italy_v23.3.csv
Italy,TX,Texas,United States,South,2024,4837072,2329,32.1865,-96.8858,30,bb87c6b9-2482-4344-b87e-81fafa6eb312,1d8cb3d6-71b0-4b0f-a916-b99395c9bbe6,25.15,18.86,12.94,0,0,15.9,7.35,0,0,0,19.52,4.81,11.79,5.35,11.28,0,0,11.28,0,13.89,14,1.3,47.7,small,,,,,,2024-03-05T17:19:00Z,TX_Italy_v24.1.csv
Josephine,TX,Texas,United States,South,2022,4838068,2503,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,a8a9e464-cbea-44bf-b8c1-e59f6337b50a,24.63,23.87,12.04,0,0,17.96,0,0,0,0,0,0,0,0,17.32,0,0,17.32,0,19.77,20,1.1,37.4,small,,,,,,2022-10-07T13:31:00Z,TX_Josephine_v22.1.csv
Josephine,TX,Texas,United States,South,2023,4838068,3497,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,ae1b97c6-e2ef-4904-8c8a-f3e124d98718,24.63,23.87,12.04,0,0,17.96,0,0,0,0,0,0,0,0,17.32,0,0,17.32,0,19.77,20,1.1,38.8,small,,,,,,2023-04-03T13:50:00Z,TX_Josephine_v23.1.csv
Josephine,TX,Texas,United States,South,2023,4838068,3497,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,566ca3a3-c5b4-420a-8d56-4a95bc26e30b,24.63,23.87,12.04,0,0,17.96,0,0,0,0,0,0,0,0,17.32,0,0,17.32,0,19.77,20,1.1,38.8,small,,,,,,2023-04-08T11:42:00Z,TX_Josephine_v23.2.csv
Josephine,TX,Texas,United States,South,2023,4838068,3497,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,c5af2bbf-fa97-46c6-bd4d-d42693e1d505,24.63,23.87,12.04,0,0,17.96,0,0,0,0,0,0,0,0,17.32,0,0,17.32,0,19.77,20,1.1,38.8,small,,,,,,2023-08-21T16:16:00Z,TX_Josephine_v23.3.csv
Josephine,TX,Texas,United States,South,2023,4838068,3497,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,7186703e-44b5-4099-a51a-ad940b7a5139,24.63,23.87,17.67,0,0,20.77,0,0,0,0,0,0,0,0,17.32,0,0,17.32,0,20.89,21,1.1,38.8,small,,,,,,2023-12-04T10:59:00Z,TX_Josephine_v23.4.csv
Josephine,TX,Texas,United States,South,2024,4838068,3497,33.0631,-96.3166,30,0c40c702-14de-4d4d-9e93-d7d6f26471c9,9ceca4f4-490a-43b6-8612-f44494dde694,25.07,23.98,17.67,0,0,20.83,0,0,0,0,0,0,,0,17.32,0,0,17.32,0,21.05,21,1.1,38.9,small,,,,,,2024-03-05T17:19:00Z,TX_Josephine_v24.1.csv
Joshua,TX,Texas,United States,South,2022,4838080,7722,32.4591,-97.3838,30,92ff5efb-0499-4ab1-9d21-f3b837730746,7144087d-6e3a-413a-bcd1-a5a164ec1808,23.62,19.81,16.15,0,0,17.98,0,0,0,11.66,11.66,0,11.66,0,9.86,0,0,9.86,0,15.64,16,6.7,134.7,small,,,,,,2022-10-07T13:31:00Z,TX_Joshua_v22.1.csv
Joshua,TX,Texas,United States,South,2023,4838080,8004,32.4591,-97.3838,30,92ff5efb-0499-4ab1-9d21-f3b837730746,f933228e-0192-4557-a667-5805893de282,23.64,19.9,16.15,0,0,18.03,0,0,0,11.66,11.66,0,11.66,9.61,7.92,0,0,7.92,0,14.25,14,7,136.5,small,,,,,,2023-04-03T13:50:00Z,TX_Joshua_v23.1.csv
Joshua,TX,Texas,United States,South,2023,4838080,8004,32.4591,-97.3838,30,92ff5efb-0499-4ab1-9d21-f3b837730746,e3b86e1d-ce5b-4277-9eec-69975c992747,23.66,20.01,16.27,0,0,18.14,8.22,6.75,0,10.1,11.66,0,9.61,18.87,10.3,0,0,10.3,0,15.85,16,7.3,136.8,small,,,,,,2023-08-21T16:16:00Z,TX_Joshua_v23.2.csv
Joshua,TX,Texas,United States,South,2023,4838080,8004,32.4591,-97.3838,30,92ff5efb-0499-4ab1-9d21-f3b837730746,8bd9891c-8c85-47a2-b7f2-9ea5d410f6b4,23.66,20.01,16.27,0,0,18.14,8.22,6.75,0,10.1,11.66,0,9.61,18.87,12.13,0,0,12.13,0,16.18,16,7.3,136.8,small,,,,,,2023-12-04T10:59:00Z,TX_Joshua_v23.3.csv
Joshua,TX,Texas,United States,South,2024,4838080,8004,32.4591,-97.3838,30,92ff5efb-0499-4ab1-9d21-f3b837730746,445f65ad-35eb-46e0-934e-c38d54588f99,23.64,20.01,16.53,0,0,18.27,4.38,7.89,0,12.03,11.66,0,8.9,31.49,12.88,0,0,12.88,0,18.39,18,7.3,137,small,,,,,,2024-03-05T17:19:00Z,TX_Joshua_v24.1.csv
Justin,TX,Texas,United States,South,2022,4838332,4441,33.0873,-97.3049,30,855e56c8-91e1-4d14-a4b3-63d6075ad3a3,d4859a86-ce55-48b4-952d-2b376f69f1b6,25.93,24.13,13.42,0,0,18.78,0,0,0,0,14.2,0,14.2,0,38.91,0,0,38.91,0,23.32,23,0.5,72.6,small,,,,,,2022-10-07T13:31:00Z,TX_Justin_v22.1.csv
Justin,TX,Texas,United States,South,2023,4838332,4731,33.0873,-97.3049,30,855e56c8-91e1-4d14-a4b3-63d6075ad3a3,062d4cd5-84fe-42a7-82c7-33efa7770502,25.93,24.13,13.42,0,0,18.78,0,0,0,0,14.2,0,14.2,0,38.91,0,0,38.91,0,23.32,23,1.2,77.9,small,,,,,,2023-04-03T13:50:00Z,TX_Justin_v23.1.csv
Justin,TX,Texas,United States,South,2023,4838332,4731,33.0873,-97.3049,30,855e56c8-91e1-4d14-a4b3-63d6075ad3a3,df615d8b-3425-4237-b15c-ad6fe6f91431,25.93,24.13,13.42,0,0,18.78,0,0,0,0,14.2,0,14.2,0,38.91,0,0,38.91,0,23.32,23,1.3,81.5,small,,,,,,2023-08-21T16:16:00Z,TX_Justin_v23.2.csv
Justin,TX,Texas,United States,South,2023,4838332,4731,33.0873,-97.3049,30,855e56c8-91e1-4d14-a4b3-63d6075ad3a3,0e545a6d-5ccd-4613-9cd8-805c86a3b894,25.93,24.13,13.42,0,0,18.78,0,0,0,0,14.2,0,14.2,0,38.91,0,0,38.91,0,23.32,23,1.3,81.5,small,,,,,,2023-12-04T10:59:00Z,TX_Justin_v23.3.csv
Justin,TX,Texas,United States,South,2024,4838332,4731,33.0873,-97.3049,30,855e56c8-91e1-4d14-a4b3-63d6075ad3a3,3880e049-80f9-410e-bbbc-87b46a97f5ac,25.93,24.13,13.42,0,0,18.78,0,0,0,0,14.2,0,14.2,31.57,37.38,0,0,37.38,0,24.5,24,1.3,81.8,small,,,,,,2024-03-05T17:19:00Z,TX_Justin_v24.1.csv
Katy,TX,Texas,United States,South,2023,4838476,22826,29.7909,-95.8407,30,f2a6ed75-e272-4aaa-b899-0f41c03ce5e4,d42f7d19-2b84-4726-9d84-b5944ee62f60,16.1,9.3,26.09,0,0,17.7,7.44,6.91,12.57,9.61,11.77,9.49,10.02,9.87,22.61,0,27.66,24.55,9.9,14.61,15,17.6,299,small,,,,,,2023-08-21T16:16:00Z,TX_Katy_v23.1.csv
Katy,TX,Texas,United States,South,2023,4838476,22826,29.7909,-95.8407,30,f2a6ed75-e272-4aaa-b899-0f41c03ce5e4,00eed47c-fae6-4002-b732-29eee092e0b9,16.1,9.3,26.09,0,0,17.7,7.44,6.91,12.57,9.61,11.77,9.49,10.02,9.87,22.61,0,27.66,24.55,9.9,14.61,15,17.5,299.5,small,,,,,,2023-12-04T10:59:00Z,TX_Katy_v23.2.csv
Katy,TX,Texas,United States,South,2024,4838476,22826,29.7909,-95.8407,30,f2a6ed75-e272-4aaa-b899-0f41c03ce5e4,967e5668-0d3e-4b8c-8ffc-d12980515ba6,16.1,9.3,26.09,0,0,17.7,7.44,6.91,12.57,14.78,11.77,9.49,10.54,13.22,23.74,0,27.66,25.25,9.9,15.32,15,18,299.3,small,,,,,,2024-03-05T17:19:00Z,TX_Katy_v24.1.csv
Kaufman,TX,Texas,United States,South,2022,4838488,6796,32.5836,-96.3167,30,29d45c1f-6333-443f-913e-f462c9e47704,7549cee4-59a7-4e30-b1b7-55a43d3db9c3,19.76,17.9,17.12,0,0,17.51,25.19,0,1.98,6.31,13.07,0,12.44,6.66,10.85,0,0,10.85,0,13.62,14,8.1,161.2,small,,,,,,2022-10-07T13:31:00Z,TX_Kaufman_v22.1.csv
Kaufman,TX,Texas,United States,South,2023,4838488,7520,32.5836,-96.3167,30,29d45c1f-6333-443f-913e-f462c9e47704,a4dccaec-2f30-406a-b7e4-8715b696bfd5,19.76,17.9,17.12,0,0,17.51,25.19,0,1.98,6.31,13.07,0,12.44,6.66,10.85,0,0,10.85,0,13.62,14,8.1,161.2,small,,,,,,2023-04-03T13:50:00Z,TX_Kaufman_v23.1.csv
Kaufman,TX,Texas,United States,South,2023,4838488,7520,32.5836,-96.3167,30,29d45c1f-6333-443f-913e-f462c9e47704,4db06d1c-b1e8-4f35-90d7-14c9652f153f,19.76,17.9,17.12,0,0,17.51,25.19,0,1.98,6.31,13.07,0,12.44,6.66,10.85,0,0,10.85,0,13.62,14,9.2,162.7,small,,,,,,2023-08-21T16:16:00Z,TX_Kaufman_v23.2.csv
