city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Kent,OH,Ohio,United States,Midwest,2023,3939872,27336,41.1476,-81.362,25,566563af-95d8-4040-aea9-a173deda8417,35f69a2b-d0ea-4f93-b8bc-66a63d42ab2b,34.88,32.23,22.3,52.65,59.45,36.24,34.97,9.3,2.87,33.18,47.77,6.08,24.67,13.12,61.2,2.95,38.13,35.05,52.32,32.49,32,139.9,60.5,small,,,,,,2023-04-03T09:15:00Z,OH_Kent_v23.1.csv
Kent,OH,Ohio,United States,Midwest,2023,3939872,27336,41.1476,-81.362,25,566563af-95d8-4040-aea9-a173deda8417,b9434fa7-ebac-467e-9756-287dab2bb41c,34.94,32.32,22.34,53.96,59.45,36.42,34.97,9.3,2.87,33.18,47.73,6.08,24.66,44.82,61.34,2.95,38.13,35.1,52.32,37.29,37,141.2,60.6,small,,,,,,2023-08-27T14:05:00Z,OH_Kent_v23.2.csv
Kent,OH,Ohio,United States,Midwest,2023,3939872,27336,41.1476,-81.362,25,566563af-95d8-4040-aea9-a173deda8417,1f40d7aa-bfe7-4279-9a3e-1e753b844816,34.98,32.31,22.32,53.96,59.45,36.41,34.94,9.3,2.87,33.18,47.72,6.08,24.65,44.82,62.17,2.92,42.71,36.57,52.32,37.52,38,142.4,60.6,small,,,,,,2023-12-06T07:58:00Z,OH_Kent_v23.3.csv
Kent,OH,Ohio,United States,Midwest,2024,3939872,27336,41.1476,-81.362,25,566563af-95d8-4040-aea9-a173deda8417,526acee9-8c92-44cd-92ee-d2ffc5dcd512,35.46,32.38,30.81,56.5,59.45,39.66,35.18,9.3,2.87,33.18,47.77,6.08,24.71,47.74,62.33,2.92,44.14,36.99,52.32,38.75,39,142.1,60.6,small,,,,,,2024-03-13T14:48:00Z,OH_Kent_v24.1.csv
Kettering,OH,Ohio,United States,Midwest,2021,3940040,55271,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,52a20f8f-f7c2-4c42-b894-d294447104d2,27.27,22.56,37.21,15.85,4.66,23.44,12.8,16.62,19.9,8.44,20.82,17.68,16.9,16.96,58.89,20.04,8.18,32.62,0,23.05,23,476.1,98,medium,,,,,,2021-02-26T10:35:00Z,OH_Kettering_v21.1.csv
Kettering,OH,Ohio,United States,Midwest,2022,3940040,57503,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,5630951a-3765-4720-9806-5cda6ad12d5b,27.65,23.06,40.19,20.37,4.66,25.11,17.03,17.7,19.99,8.39,23.27,17.68,18.48,38.82,62.47,20.04,8.18,34.05,0,28,28,479.8,98.2,medium,,,,,,2022-01-24T08:29:00Z,OH_Kettering_v22.1.csv
Kettering,OH,Ohio,United States,Midwest,2022,3940040,57503,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,bf086a99-155a-449d-9b1d-cab209b9ac9b,27.83,23.21,40.28,20.37,4.66,25.19,17.06,19.88,19.99,9.37,23.11,17.68,18.76,38.82,62.49,20.44,8.68,34.32,0,28.16,28,478.8,98.2,medium,,,,,,2022-08-15T14:56:00Z,OH_Kettering_v22.2.csv
Kettering,OH,Ohio,United States,Midwest,2022,3940040,57503,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,360c1a58-68ae-403f-818b-6a59c7304c85,33.97,35.26,47.68,27.59,4.66,32.72,19.88,23.21,21.24,16.66,39.23,17.92,24.71,38.35,63.98,34.86,9.21,40.1,0,33.35,33,493,100.1,medium,,,,,,2022-11-01T01:03:00Z,OH_Kettering_v22.3.csv
Kettering,OH,Ohio,United States,Midwest,2022,3940040,57503,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,720230d1-6eb5-42ca-b397-c2c5a5696028,33.83,34.76,47.68,32.62,4.66,33.05,19.88,23.25,21.24,16.66,38.32,17.92,24.48,38.46,63.52,34.86,9.21,39.91,0,33.34,33,493.3,100.1,medium,,,,,,2022-11-06T20:12:00Z,OH_Kettering_v22.4.csv
Kettering,OH,Ohio,United States,Midwest,2022,3940040,57503,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,f68124b9-e721-41aa-9fa3-c78fdb4327e0,33.74,34.58,47.35,32.62,4.66,32.87,19.78,23.16,21.24,16.62,38.17,17.92,24.41,38.4,63.57,34.72,9.21,39.88,0,33.25,33,492.9,99.7,medium,,,,,,2022-11-21T07:44:00Z,OH_Kettering_v22.5.csv
Kettering,OH,Ohio,United States,Midwest,2023,3940040,57707,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,08ffb843-f4de-4590-b6e6-7fff7e6644e9,33.71,34.56,47.31,33.18,4.66,32.9,19.78,21.51,21.24,16.58,38.13,17.92,24.23,41.05,63.47,34.64,9.05,39.77,0,33.65,34,492.3,99.7,medium,,,,,,2023-04-03T09:15:00Z,OH_Kettering_v23.1.csv
Kettering,OH,Ohio,United States,Midwest,2023,3940040,57707,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,21114394-1700-466a-ac66-d0f7aaa25f85,33.78,34.61,47.46,33.18,4.66,32.97,20.18,21.78,14.8,16.76,38.13,18.63,23.18,41.2,63.77,34.64,9.05,39.89,0,33.48,33,510.1,99.7,medium,,,,,,2023-08-27T14:05:00Z,OH_Kettering_v23.2.csv
Kettering,OH,Ohio,United States,Midwest,2023,3940040,57707,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,3ff0467a-2937-4114-bbbf-7160877bac22,35.81,35.33,49.93,33.18,4.66,34.09,20.18,22.95,14.8,17.4,38.14,18.79,23.38,41.24,65.09,37.87,19.61,44.19,0,34.92,35,510.2,99.8,medium,,,,,,2023-12-06T07:58:00Z,OH_Kettering_v23.3.csv
Kettering,OH,Ohio,United States,Midwest,2024,3940040,57707,39.696,-84.1504,25,5c2ca4df-a7aa-47f9-b00d-37e222a8f70c,eacc7720-3a64-4000-bd21-b11dfc038163,35.81,35.33,51.59,33.18,4.66,34.67,20.21,22.95,14.8,17.22,38.14,18.79,23.37,52.73,65.09,37.87,19.61,44.19,0,37.08,37,510.6,99.8,medium,,,,,,2024-03-13T14:48:00Z,OH_Kettering_v24.1.csv
Lancaster,OH,Ohio,United States,Midwest,2023,3941720,40616,39.7252,-82.6052,25,ee1dc54f-ffbb-4726-980b-e83267da6813,6fa879fc-dad2-4da0-b74d-d0faf618e393,45.05,39.77,45,0,3.85,33.82,44.74,40.93,32.52,22.35,35.49,54.55,38.84,40.04,57.16,50.72,23.71,46.54,0,40.33,40,295.2,69.3,small,,,,,,2023-12-06T07:58:00Z,OH_Lancaster_v23.1.csv
Lancaster,OH,Ohio,United States,Midwest,2024,3941720,40616,39.7252,-82.6052,25,ee1dc54f-ffbb-4726-980b-e83267da6813,f835bd96-8a45-4b7f-8a2f-b9da43c20b5e,46.24,46.8,44.78,0,31.96,42.72,49.32,42.3,47.95,31.72,53.57,60.7,49.35,65.53,58.87,54.51,25.19,48.92,0,50.02,50,300.5,76.7,small,,,,,,2024-03-13T14:48:00Z,OH_Lancaster_v24.1.csv
Lebanon,OH,Ohio,United States,Midwest,2017,3942364,20536,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,808488f9-a0e6-4926-a936-c21f3647d192,34.98,28.29,34.5,0,0,31.4,0,0,6.48,10.26,0,0,2.32,0,40.13,25.51,0,24.98,0,17.49,17,0,0,small,,,,,,2017-04-29T06:58:00Z,OH_Lebanon_v17.1.csv
Lebanon,OH,Ohio,United States,Midwest,2017,3942364,20536,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,4fd49dd6-0c7b-44c3-ae9d-78ce1adfce26,38.94,34.72,32.58,0,0,33.65,0,16.79,6.48,13.38,9.69,16.25,9.17,0,49.86,94.72,0,53.1,0,26.32,26,159.3,52.8,small,,,,,,2017-07-18T11:17:00Z,OH_Lebanon_v17.2.csv
Lebanon,OH,Ohio,United States,Midwest,2018,3942364,20500,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,7443e273-40e0-4101-a41b-c861d7501c77,33.77,28.65,22.31,0,0,25.48,0,16.79,4.98,11.72,9.69,23.81,9.84,0,44.18,59.14,0,38.37,0,21.04,21,155.6,55.5,small,,,,,,2018-01-29T07:56:00Z,OH_Lebanon_v18.1.csv
Lebanon,OH,Ohio,United States,Midwest,2019,3942364,20584,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,2fff0d56-10b7-4d24-bb3d-cdd6584bdb80,33.73,28.73,22.06,0,71.16,32.01,0,16.79,4.98,11.72,9.69,23.81,9.84,0,49.11,57.97,0,39.93,0,22.85,23,155.6,55.6,small,,,,,,2019-02-14T21:42:00Z,OH_Lebanon_v19.1.csv
Lebanon,OH,Ohio,United States,Midwest,2020,3942364,20642,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,31ca9c5d-5262-4656-8538-54541569fa42,33.25,28.6,22.09,0,71.16,31.97,0,16.79,4.98,12.98,15.06,23.84,11.31,24.75,56.87,56.61,0,42.56,0,27.93,28,159,55.7,small,,,,,,2020-02-20T20:37:00Z,OH_Lebanon_v20.1.csv
Lebanon,OH,Ohio,United States,Midwest,2021,3942364,20781,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,8eb62fa3-0d2e-4da0-8fba-d9c3b2e3f5e9,33.24,28.69,22.09,0,71.16,32.01,0,16.79,4.98,12.98,15.06,23.84,11.31,24.75,56.91,56.55,0,42.56,0,27.94,28,164.4,56.5,small,,,,,,2021-02-26T10:35:00Z,OH_Lebanon_v21.1.csv
Lebanon,OH,Ohio,United States,Midwest,2022,3942364,20770,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,6fff897a-dee5-4713-8617-c8e50669fdd1,34.06,29.4,24.97,0,71.16,33.26,0,16.79,4.98,13.61,15.06,23.84,11.38,24.75,57.19,26.75,0,32.24,0,26.57,27,172.8,56.3,small,,,,,,2022-01-24T08:29:00Z,OH_Lebanon_v22.1.csv
Lebanon,OH,Ohio,United States,Midwest,2023,3942364,20999,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,599399c8-a8ca-41b8-a142-c118d39765d2,34.07,29.08,24.97,0,71.16,33.15,0,16.79,4.98,13.61,15.06,23.84,11.38,15.5,57.08,26.75,0,32.19,0,24.91,25,173.8,56.3,small,,,,,,2023-04-03T09:15:00Z,OH_Lebanon_v23.1.csv
Lebanon,OH,Ohio,United States,Midwest,2023,3942364,20999,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,b2858197-615e-459b-a3ef-49fa07901b1c,34.11,29.12,24.97,0,71.16,33.16,0,16.79,4.98,13.61,15.06,23.84,11.38,23.5,57.09,26.75,0,32.2,0,26.33,26,174.1,56.3,small,,,,,,2023-08-27T14:05:00Z,OH_Lebanon_v23.2.csv
Lebanon,OH,Ohio,United States,Midwest,2023,3942364,20999,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,5c9c27ee-4319-467b-a630-73dc599b4f28,34.11,29.12,24.97,0,71.16,33.16,0,16.79,4.98,13.61,15.06,23.84,11.38,23.5,57.09,26.75,0,32.2,0,26.33,26,174.1,56.3,small,,,,,,2023-12-06T07:58:00Z,OH_Lebanon_v23.3.csv
Lebanon,OH,Ohio,United States,Midwest,2024,3942364,20999,39.4256,-84.2132,25,e5647273-a225-432a-a685-165a17690463,fa1651dc-2599-4e6e-b808-d0da0e4fe760,34.22,29.08,28.69,0,71.16,34.45,0,16.79,24.24,15.59,18.53,23.84,16.29,25.38,57.38,26.75,0,32.31,0,28.16,28,172.9,59.1,small,,,,,,2024-03-15T14:31:00Z,OH_Lebanon_v24.1.csv
Lima,OH,Ohio,United States,Midwest,2021,3943554,36908,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,d3efe0c0-4001-4719-b2c6-22f008b08b1e,36.47,18.64,44.03,0,14.74,27.65,0,0,6,33.13,14.1,31.47,14.18,17.36,32.38,20.89,0,27.02,0,24.11,24,305.1,79.7,small,,,,,,2021-07-15T08:54:00Z,OH_Lima_v21.1.csv
Lima,OH,Ohio,United States,Midwest,2022,3943554,36352,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,e8f08fad-0e7f-4c27-84f3-e47dfc073251,34.2,17.11,44.95,0,14.74,27.41,0,0,6.16,32.35,10.96,24.32,12.06,7.44,35.46,21.77,0,29.07,0.12,18.52,19,307.4,80.1,small,,,,,,2022-01-24T08:29:00Z,OH_Lima_v22.1.csv
Lima,OH,Ohio,United States,Midwest,2023,3943554,35555,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,3e66d707-e2ab-4b2a-9460-29e42c7bcb60,35.78,21.08,49.39,0,16.62,31.1,0,0,25.28,17.41,10.31,24.32,14.47,9.64,45.21,23.64,0,35.14,0.12,21.22,21,295.6,84.6,small,,,,,,2023-04-03T09:15:00Z,OH_Lima_v23.1.csv
Lima,OH,Ohio,United States,Midwest,2023,3943554,35555,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,7e0f3612-16d0-4847-9b43-ce4b165c92c8,35.78,21.06,49.39,0,16.62,31.09,0,0,25.25,17.41,10.31,24.32,14.46,9.64,45.21,23.64,0,35.14,0.12,21.21,21,295,84.6,small,,,,,,2023-08-27T14:05:00Z,OH_Lima_v23.2.csv
Lima,OH,Ohio,United States,Midwest,2023,3943554,35555,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,73127a82-4fe9-4f64-97ae-402bd8a0d02e,35.71,20.98,49.19,0,16.62,30.98,0,0,25.15,17.42,10.31,24.32,14.44,9.73,45.01,23.34,0,34.9,0.12,21.15,21,295.1,84.7,small,,,,,,2023-12-06T07:58:00Z,OH_Lima_v23.3.csv
Lima,OH,Ohio,United States,Midwest,2024,3943554,35555,40.7407,-84.1121,25,ea57e578-916a-4d46-a199-eff059ab59ea,50f792b6-9c39-40b6-8d85-8fb7b3910299,35.71,20.98,49.19,0,16.62,30.98,0,0,25.15,17.64,20.46,24.32,17.29,27.74,45.01,23.34,0,34.9,0.12,24.42,24,295.1,84.7,small,,,,,,2024-03-15T14:32:00Z,OH_Lima_v24.1.csv
