city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
LaGrange,GA,Georgia,United States,South,2023,1344340,31173,33.027,-85.0383,30,4539118c-e81f-4530-b500-a4ce6c190ae4,74986c19-cfa3-4ef2-90f0-5d4d67f01df1,20.08,11.17,9.03,0,7.63,9.55,1.3,0.02,7.8,2.27,14.74,0,6.75,9.4,7.78,0,0,7.78,0,10.41,10,3.7,502.7,small,,,,,,2023-12-06T14:45:00Z,GA_LaGrange_v23.3.csv
LaGrange,GA,Georgia,United States,South,2024,1344340,31173,33.027,-85.0383,30,4539118c-e81f-4530-b500-a4ce6c190ae4,8c0ff0f2-e674-4eb1-8d3e-0cf0fcda474e,20.11,11.21,9.03,0,7.63,9.57,1.3,0.29,7.8,2,14.74,0,6.75,17.67,7.83,0,0,7.83,0,11.89,12,3.7,502.4,small,,,,,,2024-03-06T14:32:00Z,GA_LaGrange_v24.1.csv
Lawrenceville,GA,Georgia,United States,South,2022,1345488,30299,33.9529,-83.9922,30,11bc3fd1-3e59-44d8-9e1f-ebed261aa56e,c0420246-7a3b-4d77-9e6d-9e101f332766,22.19,12.44,10.1,17.34,0,12.03,18.96,7.55,5.68,3.84,24.07,8.59,13.37,12.3,17.14,0,5.9,12.82,0,14.33,14,38.5,269.4,small,,,,,,2022-12-08T14:55:00Z,GA_Lawrenceville_v22.1.csv
Lawrenceville,GA,Georgia,United States,South,2023,1345488,30465,33.9529,-83.9922,30,11bc3fd1-3e59-44d8-9e1f-ebed261aa56e,efbcfe0f-9e5b-4695-9f24-dc6e90257b12,22.06,12.33,10.18,17.34,0,12.02,20.11,9.17,5.68,3.84,26.67,8.59,14.42,12.08,18.86,0,5.93,13.89,0,14.7,15,48,261.2,small,,,,,,2023-04-01T19:03:00Z,GA_Lawrenceville_v23.1.csv
Lawrenceville,GA,Georgia,United States,South,2023,1345488,30465,33.9529,-83.9922,30,11bc3fd1-3e59-44d8-9e1f-ebed261aa56e,73fcf209-b8aa-413d-b36a-bd6448b88688,22.06,12.33,10.18,17.34,0,12.02,21.83,9.17,5.68,3.84,30.93,5.7,15.39,15.95,21.06,0,5.93,15.24,0,15.85,16,49,257.6,small,,,,,,2023-08-21T10:51:00Z,GA_Lawrenceville_v23.2.csv
Lawrenceville,GA,Georgia,United States,South,2023,1345488,30465,33.9529,-83.9922,30,11bc3fd1-3e59-44d8-9e1f-ebed261aa56e,5d7eedca-062d-48dd-bb66-842dc15f4760,22.07,12.32,10.12,16.5,0,11.88,21.97,9.17,5.68,3.84,30.95,5.7,15.42,15.95,21.23,0,5.93,15.35,0,15.84,16,60.5,258.5,small,,,,,,2023-12-06T14:45:00Z,GA_Lawrenceville_v23.3.csv
Lawrenceville,GA,Georgia,United States,South,2024,1345488,30465,33.9529,-83.9922,30,11bc3fd1-3e59-44d8-9e1f-ebed261aa56e,2e5ee423-35eb-497c-90fa-0c55825bfbcd,22.09,12.33,11.71,16.5,0,12.58,21.95,9.17,5.68,7.19,37.37,5.7,17.36,40.8,21.12,0,5.93,15.28,0,20.84,21,62.3,258.6,small,,,,,,2024-03-06T14:32:00Z,GA_Lawrenceville_v24.1.csv
Lilburn,GA,Georgia,United States,South,2022,1346356,14424,33.8906,-84.1369,30,384e3389-df35-4dd9-8dc5-6a929aeaf8a6,4ebc0f6e-569a-4a26-a1a8-3d8faeec33da,13.23,12.56,24.27,2,0,16.36,8.18,7.05,0,3.34,20.48,0,9.74,14.96,20.84,8.36,2.29,11.83,0,13.2,13,10.7,133.6,small,,,,,,2022-12-08T14:55:00Z,GA_Lilburn_v22.1.csv
Lilburn,GA,Georgia,United States,South,2023,1346356,14741,33.8906,-84.1369,30,384e3389-df35-4dd9-8dc5-6a929aeaf8a6,74fe1242-ed0f-49a9-a435-f41dd122aeb1,13.23,12.56,24.27,2,0,16.36,8.18,7.05,0,3.34,20.45,0,9.73,14.96,20.84,8.36,2.29,11.83,0,13.2,13,10.7,134.4,small,,,,,,2023-04-01T19:03:00Z,GA_Lilburn_v23.1.csv
Lilburn,GA,Georgia,United States,South,2023,1346356,14741,33.8906,-84.1369,30,384e3389-df35-4dd9-8dc5-6a929aeaf8a6,b9c2bf20-cf12-4ccb-80af-7cda11a1908c,13.23,12.56,24.27,2,0,16.36,8.18,7.05,0,3.34,20.45,0,9.73,14.96,20.84,8.36,2.29,11.83,0,13.2,13,10.7,134.4,small,,,,,,2023-08-21T10:51:00Z,GA_Lilburn_v23.2.csv
Lilburn,GA,Georgia,United States,South,2023,1346356,14741,33.8906,-84.1369,30,384e3389-df35-4dd9-8dc5-6a929aeaf8a6,58f7e90f-a7f1-4ac6-8aaf-a4265b5aafb3,13.51,13.13,25.01,3.9,0,17.17,8.18,7.34,0,3.34,23.1,0,10.6,15.03,21.13,8.82,3.93,12.52,0,13.78,14,18.9,134.2,small,,,,,,2023-12-06T14:45:00Z,GA_Lilburn_v23.3.csv
Lilburn,GA,Georgia,United States,South,2024,1346356,14741,33.8906,-84.1369,30,384e3389-df35-4dd9-8dc5-6a929aeaf8a6,906049fa-89d6-4ad1-9767-27c57f03ca7d,13.48,12.8,24.83,3.9,0,16.95,8.18,7.34,0,4.36,23.1,0,10.73,19.07,21.06,0,3.93,14.47,0,14.81,15,17,134.2,small,,,,,,2024-03-06T14:32:00Z,GA_Lilburn_v24.1.csv
Lithonia,GA,Georgia,United States,South,2022,1346860,2579,33.713,-84.1062,30,517a3ece-3ad2-4c47-a6b8-539f302ba2a5,9030baf0-6408-4966-b86b-8a7db9c247d6,5.55,6.99,19.51,0,0,13.25,0,0,0,0.68,0.08,0,0.16,0.07,15.21,2.85,0,9.44,0,5.81,6,0.5,25.8,small,,,,,,2022-12-08T14:55:00Z,GA_Lithonia_v22.1.csv
Lithonia,GA,Georgia,United States,South,2023,1346860,2614,33.713,-84.1062,30,517a3ece-3ad2-4c47-a6b8-539f302ba2a5,a36d5449-5ea6-46d4-b43b-2128157bb20e,5.55,6.99,19.51,0,0,13.25,0,0,0,0.68,0.08,0,0.16,0.07,15.21,2.85,0,9.44,0,5.81,6,0.5,25.8,small,,,,,,2023-04-01T19:03:00Z,GA_Lithonia_v23.1.csv
