city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Baldwin Park,CA,California,United States,Pacific,2023,603666,71692,34.0828,-117.9713,25,9ff7e998-133e-40ce-8522-bb9716071aab,2de35c45-b636-4a4a-ab27-b5dcd3459a07,18.23,10.61,45.76,0,0,21.92,0,0.42,16.37,8.34,25.47,0,10.52,22.68,11.36,1.97,0,6.98,5.17,14.45,14,158,85.3,medium,,,,,,2023-04-01T07:31:00Z,CA_Baldwin Park_v23.1.csv
Baldwin Park,CA,California,United States,Pacific,2023,603666,71692,34.0828,-117.9713,25,9ff7e998-133e-40ce-8522-bb9716071aab,7c230eb0-968b-405d-a2a0-815f0dd3d323,18.23,10.44,45.76,0,0,21.86,0,0.42,16.37,8.34,16.97,18.49,11.17,22.66,11.36,1.97,0,6.98,5.17,14.56,15,157.9,85.2,medium,,,,,,2023-08-19T08:10:00Z,CA_Baldwin Park_v23.2.csv
Baldwin Park,CA,California,United States,Pacific,2023,603666,71692,34.0828,-117.9713,25,9ff7e998-133e-40ce-8522-bb9716071aab,86ef3e99-ec5a-42ad-8cd7-0d6cb0ee8b77,18.23,10.44,45.76,0,0,21.86,0,0.42,16.37,8.34,16.97,18.49,11.17,22.66,11.36,1.97,0,6.98,5.17,14.56,15,157.3,85.2,medium,,,,,,2023-12-04T14:42:00Z,CA_Baldwin Park_v23.3.csv
Baldwin Park,CA,California,United States,Pacific,2024,603666,71692,34.0828,-117.9713,25,9ff7e998-133e-40ce-8522-bb9716071aab,ce88d264-86fc-422a-af55-cdf19a0ea309,21.94,11.77,46.89,0,0,22.81,0,0.42,21.55,1.13,23.2,26.36,14.22,60.46,11.21,1.2,1.2,5.2,5.17,21.32,21,151.9,88.6,medium,,,,,,2024-03-05T17:22:00Z,CA_Baldwin Park_v24.1.csv
Beaumont,CA,California,United States,Pacific,2022,604758,52081,33.8767,-116.953,25,d76929ed-71dc-435a-8b3e-0cf222ab9ebc,b578e75c-0d93-431c-a368-c6ad6c01fdad,35.45,26.68,46.23,0,0,31.9,1.76,6.09,15.17,20.8,27.96,0,15.37,18.43,49.72,0,27.31,41.1,0,23.7,24,351.6,86.4,medium,,,,,,2022-01-22T13:17:00Z,CA_Beaumont_v22.1.csv
Beaumont,CA,California,United States,Pacific,2023,604758,53544,33.8767,-116.953,25,d76929ed-71dc-435a-8b3e-0cf222ab9ebc,a5cb0bd1-8366-4ce4-9863-1d392693209a,36.33,24.36,46.09,0,0,30.82,4.33,6.09,4.45,17.66,28.85,0,13.35,19.54,50.67,0,27.6,41.8,0,23.48,23,360.1,86.6,medium,,,,,,2023-04-01T07:31:00Z,CA_Beaumont_v23.1.csv
Beaumont,CA,California,United States,Pacific,2023,604758,53544,33.8767,-116.953,25,d76929ed-71dc-435a-8b3e-0cf222ab9ebc,18a58c6d-fc93-4f0b-908d-edb94d5d90b9,36.33,24.36,46.09,0,0,30.82,4.33,6.09,4.45,17.66,28.85,0,13.35,29.81,51.62,0,27.6,42.38,0,25.11,25,362.2,86.9,medium,,,,,,2023-08-19T08:10:00Z,CA_Beaumont_v23.2.csv
Beaumont,CA,California,United States,Pacific,2023,604758,53544,33.8767,-116.953,25,d76929ed-71dc-435a-8b3e-0cf222ab9ebc,b93f8d47-064f-474e-a978-5353005fc410,36.34,24.37,46.64,0,0,31.07,4.33,6.09,4.45,17.58,28.85,0,13.34,29.81,50.98,0,27.6,41.99,0,25.1,25,362.2,87.3,medium,,,,,,2023-12-04T14:42:00Z,CA_Beaumont_v23.3.csv
Beaumont,CA,California,United States,Pacific,2024,604758,53544,33.8767,-116.953,25,d76929ed-71dc-435a-8b3e-0cf222ab9ebc,324b8a6d-335f-4944-8cfa-2dcac7de5585,36.34,24.37,46.64,0,0,31.07,4.33,6.09,4.45,13.8,28.85,0,12.89,34.1,50.98,0,27.6,41.99,0,25.66,26,370,86.8,medium,,,,,,2024-03-05T17:22:00Z,CA_Beaumont_v24.1.csv
Bell Gardens,CA,California,United States,Pacific,2024,604996,39263,33.9644,-118.1544,25,c4974ab8-1c1e-4cfc-8fa8-4fee9d25ac29,d3a1889b-a1b5-407a-b2bc-b83732e68a67,24.08,8.67,47.55,0,0,28.11,0,0,0,1.65,9.81,20.67,5.72,72.08,58.57,2.52,0,24.31,0,24.84,25,50.6,29.8,small,,,,,,2024-03-20T09:10:00Z,CA_Bell Gardens_v24.1.csv
Berkeley,CA,California,United States,Pacific,2020,606000,121485,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,815e26e2-eb2d-40f7-8f88-8eeff9ea87e5,67.6,59.19,77.93,68.84,79.48,70.77,62.65,62.19,61.9,68.68,78.31,70.22,68.11,78.23,80.12,55.73,68.95,68.79,64.61,69.66,70,373.1,110.9,medium,,,,,,2020-03-31T08:18:00Z,CA_Berkeley_v20.1.csv
Berkeley,CA,California,United States,Pacific,2021,606000,123065,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,1f8f15f5-47fd-4528-821e-687a5566b114,68.31,66.1,78.36,73.05,75.57,72.98,65.95,66.52,62.31,67.45,79.18,70.44,69.41,78.65,80.17,49.77,69.66,66.9,64.87,70.29,70,371.1,111.5,medium,,,,,,2021-02-24T22:03:00Z,CA_Berkeley_v21.1.csv
Berkeley,CA,California,United States,Pacific,2022,606000,119607,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,1c26ba6f-5726-4767-9d46-6e9c4c27f540,68.86,68.05,79.17,75.14,76.88,74.42,71.19,66.08,66.6,68.84,79.84,70.88,71.64,78.76,80.44,48.93,73.5,67.68,67.99,71.71,72,374.3,111.3,medium,,,,,,2022-01-22T13:17:00Z,CA_Berkeley_v22.1.csv
Berkeley,CA,California,United States,Pacific,2023,606000,121385,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,50ca9d49-afac-4114-b811-419f1c61a2f1,68.63,68.32,79.51,75.9,77.47,74.82,71.67,68.93,66.27,67.88,79.51,72.58,72.03,78.31,80.33,53.18,74.03,69.25,66.62,71.79,72,378.1,113.1,medium,,,,,,2023-04-01T07:31:00Z,CA_Berkeley_v23.1.csv
Berkeley,CA,California,United States,Pacific,2023,606000,121385,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,2083cd0f-0079-483b-9ea0-50551ab0b9e9,62.24,60.86,77,73.52,71.55,69.91,66.2,67.34,58.14,61.69,77.77,68.63,67.51,76.06,78,43.86,65.32,62.88,62.44,67.03,67,367.7,124.4,medium,,,,,,2023-08-19T08:11:00Z,CA_Berkeley_v23.2.csv
Berkeley,CA,California,United States,Pacific,2023,606000,121385,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,ea304413-2bfd-498a-bbfd-c4a2ea7b853b,67.47,67.69,78.81,76.77,75.65,74.08,69.71,71.25,65.87,59.22,79.55,72.04,70.86,78.09,79.68,52.46,72.3,68.31,66.11,70.99,71,378.7,113.9,medium,,,,,,2023-12-04T14:42:00Z,CA_Berkeley_v23.3.csv
Berkeley,CA,California,United States,Pacific,2024,606000,121385,37.8657,-122.2987,25,c152a7f2-d131-4d43-87e2-7aa31161da73,c223087c-4c3a-4846-99dc-f24017cb14ef,67.66,68.08,79.23,76.79,75.6,74.36,69.4,71.77,66.23,64.23,79.6,73.16,71.6,78.01,79.67,52.46,72.19,68.28,65.77,71.15,71,380.3,113.2,medium,,,,,,2024-03-05T17:23:00Z,CA_Berkeley_v24.1.csv
Beverly Hills,CA,California,United States,Pacific,2022,606308,32903,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,5df03219-b851-426e-a608-c2a7b424ad86,39.87,35.31,54.55,0,0,34.95,43.92,40.26,43.02,42.95,57.12,45.83,46.86,47.42,63.13,0,32.67,51.41,0,37.17,37,185.5,51.4,small,,,,,,2022-08-25T14:23:00Z,CA_Beverly Hills_v22.1.csv
Beverly Hills,CA,California,United States,Pacific,2023,606308,32406,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,47686c9a-6596-4895-bc2e-da04291ed8b1,39.8,34.13,54.29,0,0,34.39,43.97,40.15,43.02,42.95,57.9,45.77,47.05,46.7,62.79,0,31.58,50.79,0,36.88,37,184,53.1,small,,,,,,2023-04-01T07:31:00Z,CA_Beverly Hills_v23.1.csv
Beverly Hills,CA,California,United States,Pacific,2023,606308,32406,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,9d7808f6-12ce-4831-823b-ef69ec3d1580,39.8,34.13,54.29,0,0,34.39,43.97,40.15,43.02,42.95,57.9,45.77,47.05,46.7,62.79,0,31.58,50.79,0,36.88,37,184,53.1,small,,,,,,2023-04-08T12:14:00Z,CA_Beverly Hills_v23.2.csv
Beverly Hills,CA,California,United States,Pacific,2023,606308,32406,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,6758c1c1-d81a-4452-9ca2-0f736309a3ed,39.48,31.04,54.12,0,0,33.12,45.39,40.15,47.24,43.04,57.75,45.5,48.11,46.62,63.19,0,31.58,51.03,0,36.82,37,183.8,53.3,small,,,,,,2023-08-19T08:10:00Z,CA_Beverly Hills_v23.3.csv
Beverly Hills,CA,California,United States,Pacific,2023,606308,32406,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,79fc2a25-d1ed-4d86-b21a-c137e080aa93,40.09,31.62,54.55,0,0,33.51,46.03,40.57,47.92,43.55,58.5,46.12,48.75,47.17,63.79,0,32.03,51.57,0,37.28,37,185.8,51.3,small,,,,,,2023-12-04T14:42:00Z,CA_Beverly Hills_v23.4.csv
Beverly Hills,CA,California,United States,Pacific,2024,606308,32406,34.0792,-118.4024,25,dc272dc9-362a-4689-83d9-976191ba5a39,2bbe0fa1-cd73-4767-9907-ba52997e4aa0,40.14,31.62,55.1,0,0,33.72,46.57,40.68,47.92,43.76,59.08,46.12,49.03,60.89,63.79,0,32.03,51.57,0,39.44,39,186.3,51.3,small,,,,,,2024-03-05T17:22:00Z,CA_Beverly Hills_v24.1.csv
Big Bear Lake,CA,California,United States,Pacific,2023,606434,5059,34.2429,-116.8939,25,d2768e76-349f-4b99-8f2e-2f934809d2db,67e7406a-5652-4001-989b-c8ad15b8cc52,46.09,39.12,18.72,0,0,28.92,33.62,21.77,4.05,2.39,22.92,0,18.45,35.91,46.66,45.36,30.09,42.06,0,33.04,33,185.7,27.6,small,,,,,,2023-08-19T08:10:00Z,CA_Big Bear Lake_v23.1.csv
Big Bear Lake,CA,California,United States,Pacific,2023,606434,5059,34.2429,-116.8939,25,d2768e76-349f-4b99-8f2e-2f934809d2db,01d14c79-2166-4ccf-b744-fdc203d02346,45.59,38.94,18.72,0,0,28.83,33.62,21.77,4.05,2.39,22.92,0,18.45,35.91,46.66,43.93,30.09,41.56,0,32.84,33,185.7,27.6,small,,,,,,2023-12-04T14:42:00Z,CA_Big Bear Lake_v23.2.csv
Big Bear Lake,CA,California,United States,Pacific,2024,606434,5059,34.2429,-116.8939,25,d2768e76-349f-4b99-8f2e-2f934809d2db,96164ea4-ec18-4cbb-b328-c21704e478de,45.59,38.94,18.72,0,0,28.83,33.62,21.77,4.05,2.39,22.92,0,18.45,62.82,46.66,43.93,30.09,41.56,0,37.59,38,185.7,27.6,small,,,,,,2024-03-05T17:22:00Z,CA_Big Bear Lake_v24.1.csv
Blue Lake,CA,California,United States,Pacific,2024,607162,841,40.881,-123.9949,25,74ac1197-403b-45be-bb5a-f8eec20a6e3d,974a6fba-c17f-430b-9aa0-9dc746a6e718,55.01,27.25,30.62,0,0,28.94,0,0,0,0,0,0,,0,23.02,0,0,23.02,0,34.99,35,15.4,6.6,small,,,,,,2024-03-20T09:10:00Z,CA_Blue Lake_v24.1.csv
Bonita,CA,California,United States,Pacific,2021,607414,12470,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,dbc93e94-ec3d-4ec7-9b03-fc607e1354e8,15.67,13.5,18.31,0,0,11.13,0,3.61,0,9.07,13.89,0,4.74,13.64,37.2,0,0,22.89,0,12.95,13,99.6,26.8,small,,,,,,2021-04-22T20:45:00Z,CA_Bonita_v21.1.csv
Bonita,CA,California,United States,Pacific,2022,607414,12970,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,c0162084-efd6-48f8-9d64-230695412c40,16.75,14.49,22.71,0,0,13.02,0,3.61,0,9.07,16.89,0,5.49,17.2,40.64,0,0,25.01,0,14.76,15,99.6,26.8,small,,,,,,2022-01-22T12:26:00Z,CA_Bonita_v22.1.csv
Bonita,CA,California,United States,Pacific,2022,607414,12970,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,8a6bdb25-f8ea-4ecb-80e3-07adbd1cca39,16.75,14.49,22.71,0,0,13.02,0,3.61,0,9.07,16.89,0,5.49,17.2,40.64,0,0,25.01,0,14.76,15,99.6,26.8,small,,,,,,2022-01-22T13:17:00Z,CA_Bonita_v22.2.csv
Bonita,CA,California,United States,Pacific,2023,607414,13473,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,aecdd991-8d02-4afc-943f-e1fb84200c03,15.91,16.11,20.31,0,0,12.75,1.15,3.61,0,9.07,13.76,0,4.94,15.11,42.73,0,0,26.3,0,14.28,14,98.4,27.2,small,,,,,,2023-04-01T07:31:00Z,CA_Bonita_v23.1.csv
Bonita,CA,California,United States,Pacific,2023,607414,13473,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,8d613b45-6ef2-464f-874b-101c4ded32a0,15.73,15.99,19.81,0,0,12.53,1.15,3.61,0,9,13.72,0,4.92,15.11,42.38,0.09,0,16.98,0,12.54,13,98.3,27.2,small,,,,,,2023-08-19T08:10:00Z,CA_Bonita_v23.2.csv
Bonita,CA,California,United States,Pacific,2023,607414,13473,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,407d5737-c81c-493a-9ce8-01efb96e38fb,15.69,16.01,19.34,0,0,12.37,1.15,3.61,0,9.33,13.89,0,5,14.98,43.1,0.08,0,17.27,0,12.55,13,96.1,29,small,,,,,,2023-12-04T14:42:00Z,CA_Bonita_v23.3.csv
Bonita,CA,California,United States,Pacific,2024,607414,13473,32.6732,-117.0061,25,8983f936-f2f4-42dc-a77b-0cb84ecbce15,f97f8e0f-e159-44e1-98b7-ff4e58759928,18.38,19.61,26.27,0,0,16.06,1.09,0,0,4.45,16.53,18.94,7.64,19.53,43.82,0.08,0,17.56,0,15.37,15,98.6,26.6,small,,,,,,2024-03-05T17:22:00Z,CA_Bonita_v24.1.csv
Buellton,CA,California,United States,Pacific,2019,608758,5092,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,69034cd5-7b15-484b-97d1-1b9e9a284a17,51.79,29.66,52.56,0,0,41.11,0,0,0,0,0,0,0,0,41.91,0,0,41.91,0,44.55,45,34.2,11.4,small,,,,,,2019-03-20T08:05:00Z,CA_Buellton_v19.1.csv
Buellton,CA,California,United States,Pacific,2020,608758,5082,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,20839f20-d409-4914-b9b2-e453121280bf,51.98,32.57,52.56,0,0,42.57,0,0,0,0,0,0,0,0,41.91,0,0,41.91,0,45.2,45,34.4,11.4,small,,,,,,2020-02-19T14:47:00Z,CA_Buellton_v20.1.csv
Buellton,CA,California,United States,Pacific,2021,608758,5276,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,26fccb46-c0b9-49ae-925c-0a35a4c7d23a,52.67,34.54,53.4,0,0,43.97,0,0,0,0,0,0,0,0,42.43,0,0,42.43,0,46.12,46,35.6,11.3,small,,,,,,2021-02-24T21:11:00Z,CA_Buellton_v21.1.csv
Buellton,CA,California,United States,Pacific,2021,608758,5276,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,f6217413-6ca1-4e9e-bba2-28acf636721f,52.67,34.54,53.4,0,0,43.97,0,0,0,0,0,0,0,0,42.43,0,0,42.43,0,46.12,46,35.6,11.3,small,,,,,,2021-02-24T22:03:00Z,CA_Buellton_v21.2.csv
Buellton,CA,California,United States,Pacific,2022,608758,5162,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,552e30ef-0609-4c5d-b7cc-7bc196e3d912,49.04,31.32,47.82,0,0,39.57,0,0,0,0,0,0,0,9.38,33.85,0,0,33.85,0,33.47,33,37.4,11.3,small,,,,,,2022-01-22T13:17:00Z,CA_Buellton_v22.1.csv
Buellton,CA,California,United States,Pacific,2023,608758,5151,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,440ae3eb-ba82-4bf0-a986-06ee8914a609,49.32,32.92,47.82,0,0,40.37,0,0,0,0,7.83,0,7.83,9.38,35.3,0,0,35.3,0,27.93,28,37.3,11.3,small,,,,,,2023-04-01T07:31:00Z,CA_Buellton_v23.1.csv
Buellton,CA,California,United States,Pacific,2023,608758,5151,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,c26dc7e5-4da3-432c-bf4a-693112b6a462,49.32,32.92,47.82,0,0,40.37,0,0,0,0,7.83,0,7.83,9.38,35.3,0,0,35.3,0,27.93,28,37.3,11.3,small,,,,,,2023-08-19T08:11:00Z,CA_Buellton_v23.2.csv
Buellton,CA,California,United States,Pacific,2023,608758,5151,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,0e166af5-a922-462f-b241-07fe594b23c7,49.32,32.92,47.82,0,0,40.37,0,0,0,0,7.83,0,7.83,9.38,35.3,0,0,35.3,0,27.93,28,37.3,11.3,small,,,,,,2023-12-04T14:42:00Z,CA_Buellton_v23.3.csv
Buellton,CA,California,United States,Pacific,2024,608758,5151,34.6155,-120.1942,25,ba5a5b93-2c4d-49df-a4c8-64805c317211,bbc12a00-4526-484d-96ab-f02db3460b36,49.32,32.92,47.82,0,0,40.37,0,0,0,7.83,7.83,0,7.83,28.5,35.3,0,0,35.3,0,31.3,31,37.3,11.3,small,,,,,,2024-03-05T17:23:00Z,CA_Buellton_v24.1.csv
Burbank,CA,California,United States,Pacific,2023,608954,106389,34.1901,-118.3264,25,9dce113e-814f-4550-9eac-efd45ea03861,22ba7333-ea7b-45d5-9e69-d1d9221b90a6,37.64,26.76,55.33,0.26,2.54,29.27,0.22,9.84,0.06,30.55,47.67,6.34,16.96,52.62,54.39,24.81,29.86,37.9,1.24,28.66,29,364.2,155.6,medium,,,,,,2023-04-01T07:31:00Z,CA_Burbank_v23.1.csv
Burbank,CA,California,United States,Pacific,2023,608954,106389,34.1901,-118.3264,25,9dce113e-814f-4550-9eac-efd45ea03861,3b480a0d-3ff8-43cc-840a-1a077dda61ff,37.56,26.73,54.98,0.26,2.54,29.13,0.22,9.85,0.06,30.56,47.23,6.34,16.86,52.66,54.26,24.81,29.19,37.69,1.25,28.57,29,373.1,155.9,medium,,,,,,2023-08-19T08:10:00Z,CA_Burbank_v23.2.csv
Burbank,CA,California,United States,Pacific,2023,608954,106389,34.1901,-118.3264,25,9dce113e-814f-4550-9eac-efd45ea03861,d0d822af-ffa9-4614-aee4-1226c46ffc01,37.28,26.66,54.73,0.26,2.54,29.02,0.27,9.85,0.06,30.36,46.98,6.34,16.78,52.5,54.13,24.81,29.04,37.6,1.25,28.45,28,372.4,158.9,medium,,,,,,2023-12-04T14:42:00Z,CA_Burbank_v23.3.csv
Burbank,CA,California,United States,Pacific,2024,608954,106389,34.1901,-118.3264,25,9dce113e-814f-4550-9eac-efd45ea03861,930de5a0-9d66-41eb-a520-c9f23b9ec702,39.52,28.25,56.05,0.26,2.54,30.04,12.86,25.93,0.06,35.22,52.1,22.12,25.04,68.08,57.14,20.07,29.33,37.21,1.25,32.93,33,388.3,157.6,medium,,,,,,2024-03-05T17:22:00Z,CA_Burbank_v24.1.csv
Burlingame,CA,California,United States,Pacific,2017,609066,30118,37.59,-122.3633,25,3b06e303-575a-46f0-a2ed-ce3e8093c02d,4500a1f5-8162-4c3a-b5d5-6ea9c91081b5,39.54,28.43,58.32,0,0,43.38,30.98,0,30.85,31.95,54.89,0,32.54,49.19,61.44,4.42,36.63,35.28,19.31,37.28,37,0,0,small,,,,,,2017-04-29T06:58:00Z,CA_Burlingame_v17.1.csv
Burlingame,CA,California,United States,Pacific,2017,609066,30118,37.59,-122.3633,25,3b06e303-575a-46f0-a2ed-ce3e8093c02d,71368b1c-cf22-4644-829d-ffda9aebbe02,39.58,28.57,58.32,0,0,43.45,30.98,1.08,30.85,31.95,54.89,0,29.39,49.42,61.98,4.42,36.63,35.5,19.42,36.16,36,123.6,50.5,small,,,,,,2017-07-18T11:17:00Z,CA_Burlingame_v17.2.csv
Burlingame,CA,California,United States,Pacific,2018,609066,30401,37.59,-122.3633,25,3b06e303-575a-46f0-a2ed-ce3e8093c02d,916f48e7-402b-488a-beef-d5c13790c0ed,39.54,28.56,58.32,0,0,43.44,30.98,1.08,30.85,31.95,54.89,0,29.39,49.37,61.93,4.42,36.63,35.48,19.42,36.14,36,123.6,50.7,small,,,,,,2018-01-30T18:12:00Z,CA_Burlingame_v18.1.csv
Burlingame,CA,California,United States,Pacific,2019,609066,30459,37.59,-122.3633,25,3b06e303-575a-46f0-a2ed-ce3e8093c02d,8159c728-2f80-4421-acf9-0185b0ed06a3,39.51,28.42,58.27,0,0,43.35,30.07,0.79,31.02,31.97,54.87,0,29.21,49.41,60.57,4.46,36.63,34.95,17.83,35.77,36,123.6,51.2,small,,,,,,2019-02-14T21:41:00Z,CA_Burlingame_v19.1.csv
Burlingame,CA,California,United States,Pacific,2020,609066,30576,37.59,-122.3633,25,3b06e303-575a-46f0-a2ed-ce3e8093c02d,bce0f24a-d975-429f-9b69-3aba76e60e36,45.11,30.5,62.2,0,0,46.35,37.51,0.32,39.41,34.08,57.67,0,33.24,51.08,63.9,5.28,30.45,35.02,0.15,35.62,36,128.8,51.1,small,,,,,,2020-02-19T14:48:00Z,CA_Burlingame_v20.1.csv
