city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Richmond,VA,Virginia,United States,South,2017,5167000,216773,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,dffd473c-1aa5-4ac8-8e9e-d6e54745b90b,34.05,14.2,47.15,0,27.34,26.94,9.21,14.17,29.38,19.09,27.13,3.28,18.32,20.81,38.57,11.86,7.9,21.55,5.87,21.37,21,0,0,medium,,,,,,2017-04-29T06:58:00Z,VA_Richmond_v17.1.csv
Richmond,VA,Virginia,United States,South,2017,5167000,216773,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,7e744a88-6152-4c42-b8f6-f9650d1c52e0,35.49,15.32,48.68,0,27.34,27.87,12.38,16.91,31.22,20.58,28.51,3.28,20.09,22.35,39.82,11.86,8.68,22.25,5.87,22.49,22,1369.4,459.5,medium,,,,,,2017-07-18T11:17:00Z,VA_Richmond_v17.2.csv
Richmond,VA,Virginia,United States,South,2018,5167000,220892,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,1e6ff9f9-ba3b-4ae7-835f-bb06af0555c5,35.07,15.22,48.08,0,28.12,27.78,11.61,16.72,22.85,20.48,27.56,3.28,17.99,22.33,40.08,11.56,5.36,21.42,0.06,20.99,21,1356,464.6,medium,,,,,,2018-01-29T07:56:00Z,VA_Richmond_v18.1.csv
Richmond,VA,Virginia,United States,South,2019,5167000,223787,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,84c8b246-a4d3-442c-8873-bd376b391120,33.02,14.71,48.15,0,27.03,27.41,11.21,18.88,23.65,16.02,25.69,0.41,16.95,22.16,43.05,1.68,5.32,19.14,0.06,20.03,20,1345.7,472.4,medium,,,,,,2019-02-14T21:43:00Z,VA_Richmond_v19.1.csv
Richmond,VA,Virginia,United States,South,2020,5167000,226622,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,654b1d98-25c3-4013-b9e2-bcd66c408b2c,29.16,13.25,44.6,0,27.4,28.59,9.45,11.06,22.89,11.81,23.53,17.83,17.31,18.58,45.83,11.41,6.28,23.9,0.15,19.95,20,1326.7,513.1,medium,,,,,,2020-02-21T08:34:00Z,VA_Richmond_v20.1.csv
Richmond,VA,Virginia,United States,South,2021,5167000,229233,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,793fe8e5-6ee2-4de0-b84f-c7c75f1820cf,29.94,14.27,44.32,0,28.11,29.03,12.19,12.63,23.34,15.1,25.98,20.05,19.38,14.53,47.78,10.78,9.03,25.14,0.15,20.15,20,1338.3,511.6,medium,,,,,,2021-02-26T16:33:00Z,VA_Richmond_v21.1.csv
Richmond,VA,Virginia,United States,South,2022,5167000,225676,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,eb5c1e2c-c864-467b-a0c9-be76107dd34c,33.95,15.17,47.82,0,25.38,30.14,12.2,12.71,28.7,15.45,30.7,20.14,21.69,15.45,50.57,10.62,10.46,26.56,0.15,21.78,22,1359,507.4,medium,,,,,,2022-01-24T10:56:00Z,VA_Richmond_v22.1.csv
Richmond,VA,Virginia,United States,South,2023,5167000,227171,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,7361af3d-1849-4e2a-a346-bd5e7d8c8c58,30.61,13.87,45.43,40.24,25.31,29.84,14.46,13.09,23.27,15.14,30.83,12.41,19.94,29.19,50.67,8.25,8.58,25.3,0.37,22.78,23,1378,518.5,medium,,,,,,2023-04-03T17:06:00Z,VA_Richmond_v23.1.csv
Richmond,VA,Virginia,United States,South,2023,5167000,227171,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,c0646bc5-cf13-4fb9-b11f-970114e49402,29.4,13.89,44.53,33.19,24.31,28.63,14.15,12.02,23.61,14.59,29.91,11.62,19.43,28.36,50.97,5.08,8.58,24.31,0.37,21.98,22,1396.1,520.5,medium,,,,,,2023-08-27T14:28:00Z,VA_Richmond_v23.2.csv
Richmond,VA,Virginia,United States,South,2023,5167000,227171,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,c7f517cd-3842-40b7-a745-96773b2da0f0,29.4,13.89,44.53,33.19,24.31,28.63,14.15,12.02,23.61,14.59,29.91,11.62,19.43,28.36,50.97,5.08,8.58,24.31,0.37,21.98,22,1396.1,520.5,medium,,,,,,2023-12-07T13:33:00Z,VA_Richmond_v23.3.csv
Richmond,VA,Virginia,United States,South,2024,5167000,227171,37.5314,-77.476,25,3e5e9377-5e3d-45cd-ae61-101d2222bdf2,a918a950-ae40-4853-8dfc-579f2e7b92ea,30.01,14.49,45.18,33.31,24.36,29.09,17.39,12.65,23.69,19.91,30.31,11.97,20.85,38.28,52.64,7.78,10.7,26.45,1.52,24.43,24,1423.1,529.1,medium,,,,,,2024-03-18T22:28:00Z,VA_Richmond_v24.1.csv
Roanoke,VA,Virginia,United States,South,2017,5168000,99329,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,7f597274-e2e4-45ef-9329-cfb44d9610f0,25.78,16.57,38.68,3.79,0,19.72,6.78,0,23.04,4.13,13.84,9.62,12.53,7.78,31.5,28.1,0,29.91,0.38,15.63,16,0,0,medium,,,,,,2017-04-29T06:58:00Z,VA_Roanoke_v17.1.csv
Roanoke,VA,Virginia,United States,South,2017,5168000,99329,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,c16db4f1-9f8c-4827-ad47-cf73f178e52c,27.78,17.24,40.37,3.79,0,20.54,6.78,0,24.08,4.13,14.1,9.62,12.84,11.39,33.64,30.89,0,32.36,0.38,17.46,17,986.9,300.1,medium,,,,,,2017-07-18T11:17:00Z,VA_Roanoke_v17.2.csv
Roanoke,VA,Virginia,United States,South,2018,5168000,99572,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,7180fff1-aa6c-439c-9e2b-2c74026d1ea5,27.66,16.87,39.76,12.78,0,21.1,6.3,0,7.86,3.98,19.48,8.16,9.32,11.39,35.37,25.41,0,30.72,10.95,18.19,18,972.9,299.4,medium,,,,,,2018-01-29T07:56:00Z,VA_Roanoke_v18.1.csv
Roanoke,VA,Virginia,United States,South,2019,5168000,99621,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,d921271c-aefb-4cf1-9eae-09919322d403,27.51,16.79,39.22,12.76,0,20.88,6.3,0,7.86,3.98,18.81,7.54,9.06,11.9,37.89,28.18,0,33.36,10.95,18.55,19,942.2,300.3,medium,,,,,,2019-02-14T21:43:00Z,VA_Roanoke_v19.1.csv
Roanoke,VA,Virginia,United States,South,2020,5168000,99229,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,a3cc32c0-b823-4fae-a1af-efbd6f23873a,28,14.91,41.38,12.76,0,20.98,5.95,0,16.06,3.98,19.98,8.81,11.12,11.8,38.91,30.25,31.68,34.07,0.37,17.56,18,924.5,297.5,medium,,,,,,2020-02-21T08:34:00Z,VA_Roanoke_v20.1.csv
Roanoke,VA,Virginia,United States,South,2021,5168000,99122,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,152d12d5-9655-4c8d-83b6-b37b3cc6484f,27.73,14.91,40.82,13.33,0,20.84,5.84,0,18.25,3.98,19.91,9.03,11.55,11.38,38.39,34.85,31.68,35.47,0.37,17.72,18,907.8,299.6,medium,,,,,,2021-02-26T16:33:00Z,VA_Roanoke_v21.1.csv
Roanoke,VA,Virginia,United States,South,2022,5168000,99578,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,51ba7e46-5a7b-4aaf-84e1-eda09aa377e8,28.28,16.84,40.78,12.89,0,21.46,7.52,0,18.93,9.31,22.14,14.59,13.94,13.1,40.79,36.05,31.68,36.85,0.37,18.87,19,915.9,295.5,medium,,,,,,2022-01-24T10:56:00Z,VA_Roanoke_v22.1.csv
Roanoke,VA,Virginia,United States,South,2023,5168000,99213,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,425ead74-8522-44b9-8d22-ae8050bae435,32.59,19.63,43.33,13.42,1.64,23.71,11.78,24.37,16.77,14.26,32.61,22.14,21.05,16.59,45.51,52.36,25.4,42.88,1.12,22.93,23,923.7,287.5,medium,,,,,,2023-04-03T17:06:00Z,VA_Roanoke_v23.1.csv
Roanoke,VA,Virginia,United States,South,2023,5168000,99213,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,2c09b6e0-22f0-46bd-8fcf-9f665f05a5d4,32.48,21.36,42.78,14.76,0.67,24.06,14.67,26.87,20.71,12.64,34.6,27.86,23.86,28.41,44.24,46.91,24.02,40.12,3,25.19,25,940.5,284.2,medium,,,,,,2023-08-27T14:28:00Z,VA_Roanoke_v23.2.csv
Roanoke,VA,Virginia,United States,South,2023,5168000,99213,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,55dd417a-c911-4a43-971f-7e49c21c5fa9,32.48,21.36,42.78,14.76,0.67,24.06,14.67,26.87,20.71,12.64,34.6,27.86,23.86,28.41,44.24,46.91,24.02,40.12,3,25.19,25,940.5,284.2,medium,,,,,,2023-12-07T13:33:00Z,VA_Roanoke_v23.3.csv
Roanoke,VA,Virginia,United States,South,2024,5168000,99213,37.2785,-79.9582,25,cc9fdee8-8307-41b5-8209-37ed5f4e7662,b4ecabac-cc6b-41ca-9aee-45c38a178c88,35.64,23.82,44.87,20.31,0,26.07,17.2,36.39,21.08,20.06,37.64,31.65,27.46,45.36,46.21,54.79,31.61,45.56,3.87,30.27,30,969.9,272.6,medium,,,,,,2024-03-18T22:28:00Z,VA_Roanoke_v24.1.csv
Springfield,VA,Virginia,United States,South,2017,5174592,29952,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,358cc5fe-1acb-4046-906f-f0ea7f61f23e,22.8,16.48,55.25,0,0,35.87,13.53,0,24.95,12.34,22.34,0,17.08,6.13,60.39,45.58,16.11,44.14,12.58,23.44,23,184.1,93.4,small,,,,,,2017-07-24T07:46:00Z,VA_Springfield_v17.1.csv
Springfield,VA,Virginia,United States,South,2018,5174592,30556,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,1ef1064f-a683-482b-b56f-d467c3efc470,23.56,16.69,57.09,0,0,36.89,8.24,0,0,12.34,22.4,23.59,15.03,13.05,61.04,48.04,22.17,46.77,12.58,24.78,25,184.4,94.2,small,,,,,,2018-01-29T07:56:00Z,VA_Springfield_v18.1.csv
Springfield,VA,Virginia,United States,South,2019,5174592,31117,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,dd7c5ac6-1d31-4441-bb0a-d06e483e5327,23.4,16.53,56.9,0,0,36.72,9.8,3.99,0,11.31,26.58,23.06,16.99,22.7,61.37,47.92,22.17,46.86,12.58,26.57,27,183.1,93.6,small,,,,,,2019-02-14T21:42:00Z,VA_Springfield_v19.1.csv
Springfield,VA,Virginia,United States,South,2020,5174592,32222,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,0806e3be-47b7-40c8-a1b6-93b8b8ca5785,22.01,15.63,53.25,0,0,34.44,8.84,3.9,0,5,21.16,21.52,13.97,21.16,62.3,39.82,9.04,41.12,10.36,23.88,24,182.5,95.7,small,,,,,,2020-02-21T11:06:00Z,VA_Springfield_v20.1.csv
Springfield,VA,Virginia,United States,South,2021,5174592,32960,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,c57d68d5-f9d6-4ea8-929b-473742569453,23.41,16.53,53.81,0,0,35.17,8.84,11.53,0,12.63,29.57,21.52,18.51,23.76,63.63,39.82,9.04,41.65,10.36,25.61,26,183.2,95.7,small,,,,,,2021-02-26T16:33:00Z,VA_Springfield_v21.1.csv
Springfield,VA,Virginia,United States,South,2022,5174592,31769,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,4644d0ea-af88-4ebb-b282-8cc54b316ede,23.25,16.53,51.73,15.49,0,31.8,8.84,18.12,0,12.63,33.94,31.85,22.63,24.02,63.42,39.82,9.04,41.57,10.36,25.77,26,182.9,95.5,small,,,,,,2022-01-24T10:56:00Z,VA_Springfield_v22.1.csv
Springfield,VA,Virginia,United States,South,2023,5174592,31022,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,11fdda7f-aa7d-4b32-a276-672d5be8b0d5,25.19,16.78,49.85,19.59,0,31.6,10.39,18.43,0,12.63,33.92,28.48,22.42,28.04,65.36,52.76,21.07,49.88,12.22,28.1,28,184.8,98.2,small,,,,,,2023-04-03T17:06:00Z,VA_Springfield_v23.1.csv
Springfield,VA,Virginia,United States,South,2023,5174592,31022,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,5eba3c96-f0d5-4ff7-bc9b-ecd21d018d1d,25.32,17.81,44.52,19.59,0,29.72,10.06,18.43,0,25.02,46.58,28.48,27.84,28.04,65.27,52.76,34.74,53.26,12.22,29.34,29,186.3,100.3,small,,,,,,2023-08-27T14:28:00Z,VA_Springfield_v23.2.csv
Springfield,VA,Virginia,United States,South,2023,5174592,31022,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,bb123705-aacf-458a-8a7b-ef1f5f6f25d5,25.32,17.81,44.52,19.59,0,29.72,10.06,18.43,0,25.02,46.58,28.48,27.84,28.04,65.27,52.76,34.74,53.26,12.22,29.34,29,186.3,100.3,small,,,,,,2023-12-07T13:33:00Z,VA_Springfield_v23.3.csv
Springfield,VA,Virginia,United States,South,2024,5174592,31022,38.7816,-77.1839,25,71808b3f-3785-4262-904e-b9cf0a9bca46,32c40535-401c-42a6-a47a-c398ffbc3579,25.82,19.16,46.17,19.59,0,31.03,11.37,18.43,0,19.89,46.6,29.66,27.76,44.04,65.87,52.76,27.25,51.63,12.22,31.81,32,187.6,100.3,small,,,,,,2024-03-18T22:28:00Z,VA_Springfield_v24.1.csv
Stafford,VA,Virginia,United States,South,2020,5174916,4252,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,c05cf5c7-8c60-4d38-ac5b-665170c62329,30.85,27.53,35.38,0,0,31.46,33.69,0,23.16,0,0,0,13.38,0,50.7,0,15.64,37.22,0,27.4,27,33.5,25.1,small,,,,,,2020-03-30T09:09:00Z,VA_Stafford_v20.1.csv
Stafford,VA,Virginia,United States,South,2021,5174916,4839,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,96089aaf-1a6f-4c50-8e1c-669bc6a95b76,33.43,29.55,45.45,0,0,37.5,34.59,0,23.78,0,0,0,13.73,0,55.81,0,15.64,40.36,39.73,32.09,32,28.8,28.1,small,,,,,,2021-02-26T16:33:00Z,VA_Stafford_v21.1.csv
Stafford,VA,Virginia,United States,South,2022,5174916,4910,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,9b07b908-841f-4c9d-8c12-672bdea898b0,34.22,29.98,47.67,0,0,38.83,34.59,0,23.78,0,26.92,0,21.65,14.54,64.34,0,15.64,45.61,38.36,32.01,32,30.9,28.7,small,,,,,,2022-01-24T10:56:00Z,VA_Stafford_v22.1.csv
Stafford,VA,Virginia,United States,South,2023,5174916,4996,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,87d50627-e2f5-45a6-8e75-7af68b15e4b0,31.56,29.82,44.38,0,0,37.1,33.88,28.89,23.78,0,26.92,0,24.88,32.06,66.06,33.48,10.67,40.81,31.9,32.85,33,30.4,29.9,small,,,,,,2023-04-03T17:06:00Z,VA_Stafford_v23.1.csv
Stafford,VA,Virginia,United States,South,2023,5174916,4996,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,69ee3f77-1507-4ea2-836b-4b7ce95017d2,31.56,29.82,44.38,0,0,37.1,33.88,28.89,23.78,0,26.92,0,24.88,32.06,66.06,33.48,10.67,40.81,31.9,32.85,33,30.7,33.6,small,,,,,,2023-08-27T14:28:00Z,VA_Stafford_v23.2.csv
Stafford,VA,Virginia,United States,South,2023,5174916,4996,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,d7a0a188-a1bc-4e72-bbb8-fc8fb82eeae4,32.08,29.94,45.75,0,0,37.85,33.88,28.89,23.78,0,26.92,0,24.88,32.06,66.46,36.88,12.18,42.54,31.9,33.33,33,33.1,33.5,small,,,,,,2023-12-07T13:33:00Z,VA_Stafford_v23.3.csv
Stafford,VA,Virginia,United States,South,2024,5174916,4996,38.4149,-77.4157,25,81d09320-a2bb-4a15-ac0d-0c49d46b63e5,0ecb62c0-cd0b-4def-812d-99772bea206f,34.81,30.46,51.86,0,0,41.16,33.88,28.89,23.78,0,26.92,0,24.88,41.18,67.97,36.88,31.13,47.88,41.41,38,38,33.6,33.5,large,,,,,,2024-03-18T22:28:00Z,VA_Stafford_v24.1.csv
Suffolk,VA,Virginia,United States,South,2021,5176432,91383,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,968e1359-0a81-483f-b972-6199329eb334,32.33,24.74,20.36,24.76,15.38,21.34,14.13,11.28,23.98,10.85,22.16,1.77,15.64,18.1,36.49,13.07,29.93,26.65,0,22.3,22,1590,741.8,medium,,,,,,2021-07-15T08:54:00Z,VA_Suffolk_v21.1.csv
Suffolk,VA,Virginia,United States,South,2022,5176432,93268,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,9ae82ef2-c49c-402c-970c-a753a4f1b557,31.68,24.08,19.29,24.28,16.85,20.98,13,13.44,22.64,12.83,20.98,3.66,15.55,17.78,41.43,13.07,30.3,28.72,0,22.39,22,1474.2,792.5,medium,,,,,,2022-01-24T10:56:00Z,VA_Suffolk_v22.1.csv
Suffolk,VA,Virginia,United States,South,2023,5176432,94856,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,06e03a00-3a0a-4a92-a667-1c74ccd6d4e4,31.83,24.34,19.41,25.36,16.85,21.22,16.8,13.38,19.67,12.83,19.08,3.59,15.22,17.93,42.93,17.53,23.63,29.22,0,22.51,23,1431.3,789.6,medium,,,,,,2023-04-03T17:06:00Z,VA_Suffolk_v23.1.csv
Suffolk,VA,Virginia,United States,South,2023,5176432,94856,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,93412d49-78f9-448d-807f-8445b34210d6,30.3,22.84,19.21,20.48,6.33,18.03,14.66,12.94,19.67,11.41,18.94,3.59,14.57,23.86,41.09,17.53,23.08,28.34,0,22.23,22,1419,799.8,medium,,,,,,2023-08-27T14:28:00Z,VA_Suffolk_v23.2.csv
Suffolk,VA,Virginia,United States,South,2023,5176432,94856,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,382f24a6-ffb9-4678-978f-514b72d18d0a,30.3,22.84,19.21,20.48,6.33,18.03,14.66,12.94,19.67,11.41,18.94,3.59,14.57,23.86,41.09,17.53,23.08,28.34,0,22.23,22,1419,799.8,medium,,,,,,2023-12-07T13:33:00Z,VA_Suffolk_v23.3.csv
Suffolk,VA,Virginia,United States,South,2024,5176432,94856,36.6972,-76.6348,25,2e1a6eb3-5183-411e-9b7f-008b306152ac,bee40a47-3303-4b93-a84b-233545e3741b,29.63,22.78,19.25,20.48,6.33,18.02,14.72,14.85,19.84,13.47,22.16,3.59,15.82,26.69,40.81,15.85,23.12,27.65,0,22.78,23,1362.9,853.2,medium,,,,,,2024-03-18T22:28:00Z,VA_Suffolk_v24.1.csv
Vienna,VA,Virginia,United States,South,2017,5181072,16378,38.8986,-77.2583,25,b5fa31f3-e59d-4e64-9c3a-44cc5c2289b9,ac591ebb-6a03-479c-849d-98fadd2b1d80,34.09,24.93,59.45,0,0,32.81,0,0.85,49.63,44.87,50.64,0,31.95,31.18,68.49,51.21,2.39,45.92,2.66,30.08,30,0,0,small,,,,,,2017-04-29T06:58:00Z,VA_Vienna_v17.1.csv
Vienna,VA,Virginia,United States,South,2017,5181072,16378,38.8986,-77.2583,25,b5fa31f3-e59d-4e64-9c3a-44cc5c2289b9,a8b93f6d-aede-4a27-8dce-b1199678d4a7,36.07,28.56,61.13,0,0,34.88,0,0.85,55.53,47.24,52.62,0,34.2,31.36,69.35,52.87,2.39,46.84,2.66,31.36,31,133.9,24.4,small,,,,,,2017-07-18T11:17:00Z,VA_Vienna_v17.2.csv
Vienna,VA,Virginia,United States,South,2018,5181072,16474,38.8986,-77.2583,25,b5fa31f3-e59d-4e64-9c3a-44cc5c2289b9,32d20dae-3126-4946-b813-22f729e872ae,36.05,28.56,61.13,0,0,34.88,45.65,0.85,0,47.24,44.89,0,29.6,32.31,69.49,52.87,2.39,46.9,0,30.19,30,134,24.4,small,,,,,,2018-01-29T07:56:00Z,VA_Vienna_v18.1.csv
Vienna,VA,Virginia,United States,South,2019,5181072,16488,38.8986,-77.2583,25,b5fa31f3-e59d-4e64-9c3a-44cc5c2289b9,57250ffa-24fb-40da-965b-ebe244a015c6,37.56,31.19,62.61,0,0,36.48,40.2,2.19,0,57.63,46.39,0,30.14,48.48,71.25,51.77,39.35,56.46,0.96,34.84,35,133.9,24.4,small,,,,,,2019-02-14T21:42:00Z,VA_Vienna_v19.1.csv
Vienna,VA,Virginia,United States,South,2019,5181072,16488,38.8986,-77.2583,25,b5fa31f3-e59d-4e64-9c3a-44cc5c2289b9,b08ab740-26a6-43c4-9ca7-01100d04d014,37.56,31.19,62.61,0,0,36.48,40.2,2.19,0,57.63,46.39,0,30.14,48.48,71.25,51.77,39.35,56.46,0.96,34.84,35,133.9,24.4,small,,,,,,2019-02-14T21:43:00Z,VA_Vienna_v19.2.csv
