city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Santa Ana,CA,California,United States,Pacific,2017,669000,333605,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,2bb266e1-ae9b-4794-8c55-af67b2e31d2f,18.48,10.22,42.05,0,14.52,21.2,1.96,0,9.04,1.34,9.24,0,5.46,24.21,36.34,8.73,1.73,18.02,0.91,15.03,15,0,0,large,,,,,,2017-05-02T07:26:00Z,CA_Santa Ana_v17.1.csv
Santa Ana,CA,California,United States,Pacific,2017,669000,333605,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,322da895-65bc-4a60-a39b-a8afeead7dec,18.44,10.21,42.22,0,14.95,21.34,1.24,0,9.04,0.66,9.3,0,5.23,25.77,35.89,8.74,1.73,17.85,0.91,14.76,15,791.1,249.8,large,,,,,,2017-07-18T11:14:00Z,CA_Santa Ana_v17.2.csv
Santa Ana,CA,California,United States,Pacific,2018,669000,334493,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,1ea9b030-18a8-4065-b141-bbed690b367c,18.63,11.32,43.13,0,15.53,22.16,1.24,0,9.46,0.66,9.45,0,5.37,29.82,36.16,8.3,1.73,17.8,0.91,15.58,16,782.7,253.6,large,,,,,,2018-01-29T07:32:00Z,CA_Santa Ana_v18.1.csv
Santa Ana,CA,California,United States,Pacific,2019,669000,333499,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,efafa052-5482-4e57-9682-a9ba14f48213,29.55,14.79,52.97,2.61,9.01,25.78,1.86,8.92,7.7,1.18,22.24,8.59,9.77,41.92,47.26,17.27,1.73,25.38,10.85,23.27,23,781.9,262,large,,,,,,2019-02-14T09:39:00Z,CA_Santa Ana_v19.1.csv
Santa Ana,CA,California,United States,Pacific,2020,669000,332794,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,2278bdab-d302-435a-b6f9-d5a339a7ea4b,20.95,11.01,47.05,9.13,7.35,22.7,7.81,7.99,10.78,0.74,18.39,7.06,10.25,35.66,42.36,9.32,1.73,20.64,7.6,19.32,19,738.6,290.8,large,,,,,,2020-02-21T09:40:00Z,CA_Santa Ana_v20.1.csv
Santa Ana,CA,California,United States,Pacific,2021,669000,332610,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,61b73eb1-5666-43d5-adfc-957da60ef2ea,23.83,11.75,48.26,9.56,7.49,23.46,10.69,11.45,7.06,2.92,22.09,13.24,12.5,40.82,45.17,31.87,1.73,29.66,7.69,22.49,22,734.1,296.5,large,,,,,,2021-02-25T07:18:00Z,CA_Santa Ana_v21.1.csv
Santa Ana,CA,California,United States,Pacific,2021,669000,332610,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,305ed674-457d-4f9d-b9a3-7bdc473514af,23.52,11.4,47.6,6.63,7.42,22.8,9.78,12.16,7.09,2.84,20.46,13.27,11.98,40.72,44.74,31.98,1.73,29.52,7.66,22.17,22,715,298.9,large,,,,,,2021-07-15T08:54:00Z,CA_Santa Ana_v21.2.csv
Santa Ana,CA,California,United States,Pacific,2022,669000,313818,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,c13c10d8-89d8-4ef5-a935-0d41982fb127,21.19,9.34,44.9,6.63,7.42,21.13,9.87,12.1,7.09,3.87,26.83,12.9,13.63,37.24,41.21,31.22,1.1,27.69,7.66,21.02,21,704.3,304.5,large,,,,,,2022-01-22T13:18:00Z,CA_Santa Ana_v22.1.csv
Santa Ana,CA,California,United States,Pacific,2023,669000,311379,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,967c2e2e-028f-424f-a6fb-1b79095a0892,19.41,7.58,43.67,6.54,4.55,19.5,8.27,9.49,7.03,3.28,24.62,4.38,11.15,34.44,39.11,27.91,2.43,26.02,2.61,18.5,18,685.8,324.9,large,,,,,,2023-04-01T07:31:00Z,CA_Santa Ana_v23.1.csv
Santa Ana,CA,California,United States,Pacific,2023,669000,311379,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,5803f13c-cca3-4a34-849d-eb7d7d0f3a57,19.42,7.55,43.68,6.54,4.55,19.49,8.27,9.12,6.79,3.28,23.37,3.96,10.69,34.47,35.38,27.91,2.43,24.53,2.61,18.19,18,686.2,325,large,,,,,,2023-08-19T08:11:00Z,CA_Santa Ana_v23.2.csv
Santa Ana,CA,California,United States,Pacific,2023,669000,311379,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,b152ba58-2ddf-42dc-9067-e3299f7dcf7b,21.47,8.72,44.53,6.54,4.55,20.2,10.54,11.53,6.79,4.15,26.94,3.96,12.36,36.11,38.07,28.27,2.58,25.77,2.9,19.45,19,695.6,317.8,large,,,,,,2023-12-04T14:42:00Z,CA_Santa Ana_v23.3.csv
Santa Ana,CA,California,United States,Pacific,2024,669000,311379,33.7363,-117.8829,25,55092941-7181-4b81-a2ab-ac0acbec5323,77c48e8e-3823-44ec-b831-9c8542199973,21.34,8.56,44.92,6.54,4.55,20.28,10.91,11.25,6.79,6.19,26.95,3.96,12.62,37.18,38,28.34,2.58,25.76,2.9,19.66,20,695.6,318.1,large,,,,,,2024-03-08T14:42:00Z,CA_Santa Ana_v24.1.csv
Santa Barbara,CA,California,United States,Pacific,2017,669070,90922,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,488b28a8-0a6f-4925-8b6e-eca303d2f55f,24.8,15.89,44.2,7.91,14.02,24.63,0.78,0,16.75,1.89,13.75,0,8.39,17.47,52.07,9.94,5.28,25.63,1.96,17.1,17,0,0,medium,,,,,,2017-04-29T06:58:00Z,CA_Santa Barbara_v17.1.csv
Santa Barbara,CA,California,United States,Pacific,2017,669070,90922,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,5ba05b3c-43f5-45bc-afc3-043d30576e47,29.04,19.29,51.48,8.41,14.22,28.45,24.27,0,21.94,12.41,20.04,0,18.23,22.75,58.46,10.45,9.43,29.4,15.42,23.83,24,445.6,147,medium,,,,,,2017-07-18T11:17:00Z,CA_Santa Barbara_v17.2.csv
Santa Barbara,CA,California,United States,Pacific,2018,669070,91443,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,dedc7999-6762-4967-afba-eb98604af808,29.07,19.35,51.55,8.46,9.9,27.64,24.27,0,21.94,12.41,20.33,0.38,15.62,22.77,60.35,10.02,9.43,30,15.45,23.25,23,446.7,147,medium,,,,,,2018-01-30T18:12:00Z,CA_Santa Barbara_v18.1.csv
Santa Barbara,CA,California,United States,Pacific,2019,669070,91325,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,921730aa-3cf3-4faa-9235-b351fb520c92,30.1,20.33,50.55,8.64,9.71,27.61,19.59,35.5,8.05,16.81,21.66,0.38,16.23,20.66,59.95,10.02,10.93,30.22,17.81,23.59,24,443.8,151.5,medium,,,,,,2019-02-14T21:41:00Z,CA_Santa Barbara_v19.1.csv
Santa Barbara,CA,California,United States,Pacific,2020,669070,91376,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,3f49810d-1377-4423-bfa7-dd8473ccc7fb,45.48,36,60.4,9.73,34.21,41.56,36.35,34.01,8.05,27.19,41.7,71.03,36.08,35,67.16,9.78,40.06,40.3,30.3,38.19,38,453.4,148.3,medium,,,,,,2020-02-21T09:48:00Z,CA_Santa Barbara_v20.1.csv
Santa Barbara,CA,California,United States,Pacific,2021,669070,90911,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,6e30dc4c-d6d0-4dbf-930c-d4ff0bf51dd7,43.13,36.37,59.63,22.32,32.85,42.4,40.21,40.7,13.4,29.71,50.42,38.22,36.1,31.35,66.19,9.43,17.47,34.14,24.74,35.7,36,447.6,154.9,medium,,,,,,2021-02-15T12:03:00Z,CA_Santa Barbara_v21.1.csv
Santa Barbara,CA,California,United States,Pacific,2021,669070,90911,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,be4e986b-69f3-4bd0-87c7-4b853fd17c02,43.17,35.99,59.64,22.32,32.85,42.27,40.22,40.7,13.4,29.71,51.27,38.22,36.32,31.44,66.19,9.43,17.47,34.14,24.74,35.74,36,447.5,154.9,medium,,,,,,2021-02-25T07:18:00Z,CA_Santa Barbara_v21.2.csv
Santa Barbara,CA,California,United States,Pacific,2022,669070,89132,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,93bf82e5-ef1a-455e-9c89-83bb3b8520d7,45.33,42.62,60.42,30.53,37.29,46.58,44.07,44.53,13.32,38.07,54.42,17.64,35.99,37.9,66.43,15.82,39.95,42.1,30.27,39.85,40,453.9,151.6,medium,,,,,,2022-01-22T13:17:00Z,CA_Santa Barbara_v22.1.csv
Santa Barbara,CA,California,United States,Pacific,2022,669070,89132,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,818da5b0-c119-4ed3-b596-7cf61d367306,49.37,48.83,61.52,37.23,48.66,52.08,48.59,45.84,15.05,43.03,59.93,26.93,40.64,42.06,68.09,15.8,49.47,45.13,39.72,44.99,45,462.2,150.6,medium,,,,,,2022-10-27T11:38:00Z,CA_Santa Barbara_v22.2.csv
Santa Barbara,CA,California,United States,Pacific,2023,669070,88640,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,a0064eed-fecf-4698-9717-fd5fc3834601,49.42,49.01,62.97,37.19,48.66,52.64,49.26,45.84,15.05,44.71,60.96,26.93,41.2,42.06,68.65,15.8,49.43,45.35,39.68,45.24,45,465.1,149.8,medium,,,,,,2023-04-01T07:31:00Z,CA_Santa Barbara_v23.1.csv
Santa Barbara,CA,California,United States,Pacific,2023,669070,88640,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,c0e78873-60d8-4ace-97d5-91289620211e,50.82,48.97,62.56,36.54,43.77,51.44,49.31,48.72,15.06,45.01,61.39,26.14,41.52,42.23,68.91,15.8,48.92,45.32,40.62,45.44,45,467.6,148.2,medium,,,,,,2023-08-19T08:10:00Z,CA_Santa Barbara_v23.2.csv
Santa Barbara,CA,California,United States,Pacific,2023,669070,88640,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,a9061290-c817-4779-b668-bdaf83d5a097,50.96,49.15,62.58,36.54,44.96,51.75,49.33,49.35,15.06,45.26,61.51,26.14,41.64,42.39,68.89,15.8,49.1,45.36,40.75,45.6,46,463.1,148.1,medium,,,,,,2023-12-04T14:42:00Z,CA_Santa Barbara_v23.3.csv
Santa Barbara,CA,California,United States,Pacific,2024,669070,88640,34.4006,-119.713,25,f08d8ab7-518f-4fd2-9a85-fd429d375a64,1f959f52-42ac-40b7-bb97-3eb13323708f,51.04,49.17,63.44,36.54,44.96,52.06,49.33,49.35,15.06,42.26,61.89,26.14,41.43,55.54,69.29,15.41,49.1,45.38,40.75,47.6,48,463,148.5,medium,,,,,,2024-03-05T17:22:00Z,CA_Santa Barbara_v24.1.csv
Santa Clara,CA,California,United States,Pacific,2022,669084,127922,37.3646,-121.968,25,c976b48c-3d04-432c-846b-dc288ef8698a,881c2b0e-162d-4e5d-bdf4-5841e8c2ead1,23,8.34,42.28,6.21,6.87,19.71,15.25,23.1,1.98,17.45,47.07,23.45,22.79,33.43,56.46,11.46,16.81,30.8,4.32,22.23,22,496.3,200.6,medium,,,,,,2022-02-01T17:08:00Z,CA_Santa Clara_v22.1.csv
Santa Clara,CA,California,United States,Pacific,2023,669084,128058,37.3646,-121.968,25,c976b48c-3d04-432c-846b-dc288ef8698a,79262d94-d313-4fd3-a8b1-2695d8434896,23.14,8.06,42.73,6.21,6.87,19.77,15.58,24.16,2.22,17.56,49.4,25.84,23.96,37.95,56.95,10.53,16.83,30.67,4.43,23.17,23,498,198.8,medium,,,,,,2023-04-01T07:31:00Z,CA_Santa Clara_v23.1.csv
Santa Clara,CA,California,United States,Pacific,2023,669084,128058,37.3646,-121.968,25,c976b48c-3d04-432c-846b-dc288ef8698a,ece623e5-cd84-4043-b9de-6b4e9dd58ab4,24.41,9.52,44.92,6.21,6.87,21.05,16.43,24.76,2.61,17.56,49.77,27.4,24.59,38.19,59.32,10.52,18.28,31.98,7.6,24.46,24,495.8,200.8,medium,,,,,,2023-08-19T08:10:00Z,CA_Santa Clara_v23.2.csv
Santa Clara,CA,California,United States,Pacific,2023,669084,128058,37.3646,-121.968,25,c976b48c-3d04-432c-846b-dc288ef8698a,4ab45f5c-4b80-4ef0-973a-ff10669663a0,23.53,9.31,44.75,6.21,6.65,20.87,15.02,24.66,2.61,16.15,47.41,25.89,23.34,38.4,59.47,10.52,18.26,32.04,7.6,24.08,24,484,201,medium,,,,,,2023-12-04T14:42:00Z,CA_Santa Clara_v23.3.csv
Santa Clara,CA,California,United States,Pacific,2024,669084,128058,37.3646,-121.968,25,c976b48c-3d04-432c-846b-dc288ef8698a,a6d65710-7a23-41d0-a7fd-a78630f7dbab,23.72,9.47,48.09,6.21,7.41,22.25,15.65,24.66,2.61,19.02,47.41,25.61,23.71,50.9,60,10.52,19.4,32.53,7.6,26.4,26,485.2,201,medium,,,,,,2024-03-05T17:22:00Z,CA_Santa Clara_v24.1.csv
Santa Clarita,CA,California,United States,Pacific,2021,669088,212519,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,a0a8d523-ded3-4123-a4cc-8e34691a000b,40.59,31.34,45.75,19.01,9.75,30.83,17.34,22.43,38.55,24.16,40.02,12.85,27.77,27.66,56.28,35.12,26,41.3,14.49,30.33,30,1270.7,264,medium,,,,,,2021-02-25T07:18:00Z,CA_Santa Clarita_v21.1.csv
Santa Clarita,CA,California,United States,Pacific,2022,669088,227182,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,68a6cd42-cd22-4dc3-b802-f10c4dec37db,37.5,29.3,41.6,16.97,29.4,32.39,13.28,14.41,51.64,22.5,41.47,12.85,28.97,27.1,52.45,37.63,30.64,41.81,14.49,30.41,30,1233.8,302,medium,,,,,,2022-01-22T13:17:00Z,CA_Santa Clarita_v22.1.csv
Santa Clarita,CA,California,United States,Pacific,2023,669088,225850,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,6d471b72-1b6b-4139-acf0-53cb7461f102,36.71,29.09,40.63,16.97,35.04,33.11,13.28,25.94,51.63,19.62,40.87,12.92,29.69,30.9,53.57,37.24,32.38,42.56,14.27,31.23,31,1257.7,298.3,medium,,,,,,2023-04-01T07:31:00Z,CA_Santa Clarita_v23.1.csv
Santa Clarita,CA,California,United States,Pacific,2023,669088,225850,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,bf312aaf-87d4-43e7-a496-471e448fcfc2,36.96,29.16,41.02,16.97,35.04,33.27,13.79,25.94,51.63,20.08,41.05,12.92,29.89,31.11,53.92,37.24,32.38,42.7,14.27,31.39,31,1257,298.6,medium,,,,,,2023-08-19T08:10:00Z,CA_Santa Clarita_v23.2.csv
Santa Clarita,CA,California,United States,Pacific,2023,669088,225850,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,84d745eb-fb20-4a5c-bee2-2325aa959ffc,36.96,29.16,41.02,16.97,35.04,33.27,13.79,25.94,51.63,17.72,41.05,12.92,29.65,31.11,54.41,37.23,32.38,42.89,15,31.48,31,1254.8,299.5,medium,,,,,,2023-12-04T14:42:00Z,CA_Santa Clarita_v23.3.csv
Santa Clarita,CA,California,United States,Pacific,2024,669088,225850,34.4141,-118.4947,25,be0746fa-c6c5-4ac3-8eb0-24b66282a8a7,042184f0-1296-46c8-9d39-a233354e636d,36.94,29.2,41.09,16.97,35.04,33.31,13.78,25.94,51.63,26.5,42.45,13.04,30.89,52.94,55.18,37.09,32.35,43.14,15,35.04,35,1255.5,299.3,medium,,,,,,2024-03-05T17:22:00Z,CA_Santa Clarita_v24.1.csv
Santa Cruz,CA,California,United States,Pacific,2017,669112,63310,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,4d9fe178-9591-4a08-94ed-656aff0530b2,14.3,10.54,22.32,10.2,22.29,16.98,16.32,8.65,13.53,14.47,25.21,0,14.58,1.15,50.31,17.79,1.87,26.82,5.35,12.87,13,0,0,medium,,,,,,2017-04-29T06:58:00Z,CA_Santa Cruz_v17.1.csv
Santa Cruz,CA,California,United States,Pacific,2017,669112,63310,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,da8765cd-7468-40a3-b815-527c9d160828,19.74,15.2,34.85,12.9,23.2,23.45,19.25,12.96,14.41,23.23,33.64,0,18.76,1.15,59.77,19.74,4.94,32.05,6.41,17.34,17,325.8,115.9,medium,,,,,,2017-07-18T11:17:00Z,CA_Santa Cruz_v17.2.csv
Santa Cruz,CA,California,United States,Pacific,2018,669112,63993,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,8ba3ae63-b273-4f54-8914-574cad5b8774,19.02,13.75,33.44,13.18,23.71,22.58,15.31,11.36,16.89,16.79,26.5,0,15.88,1.15,60.39,15.78,3.78,30.62,6.78,16.33,16,324.8,115.4,medium,,,,,,2018-01-30T18:12:00Z,CA_Santa Cruz_v18.1.csv
Santa Cruz,CA,California,United States,Pacific,2019,669112,64273,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,009d0364-803e-4fd1-971d-21a6b39b4789,18.34,13.35,29.94,13.02,24.02,21.26,15.42,10.29,1.14,15.94,27.82,0,12.89,1.15,56.86,10.89,3.68,27.48,3.06,14.33,14,304.9,116.2,medium,,,,,,2019-02-14T21:41:00Z,CA_Santa Cruz_v19.1.csv
Santa Cruz,CA,California,United States,Pacific,2020,669112,64522,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,0facf821-aaa4-4946-b9ab-f195bc0dc864,21.49,18.09,33.57,14.94,24.17,24.41,22.72,15.82,4.39,17.38,37.94,0,18.23,2.97,61.44,25.12,3.68,34.29,11.86,19.12,19,340,113.5,medium,,,,,,2020-02-21T09:49:00Z,CA_Santa Cruz_v20.1.csv
Santa Cruz,CA,California,United States,Pacific,2020,669112,64522,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,f48bf961-6d4c-46c2-ad73-8a199498f2e5,21.49,18.09,33.65,14.94,24.17,24.44,22.79,16.23,4.39,16.57,37.94,2.37,18.56,2.97,61.3,25.18,3.68,34.25,10.37,18.96,19,341.4,113.8,medium,,,,,,2020-11-20T07:03:00Z,CA_Santa Cruz_v20.2.csv
Santa Cruz,CA,California,United States,Pacific,2021,669112,65011,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,e1a406be-2d89-4bc3-9930-f8f549b0e680,24.45,22.17,37.02,14.94,31.77,28.56,24.22,18.95,4.39,23.07,45.33,2.37,21.61,12.47,63.47,42.55,11.71,43.21,12.8,23.97,24,356.3,113.6,medium,,,,,,2021-02-08T13:04:00Z,CA_Santa Cruz_v21.1.csv
Santa Cruz,CA,California,United States,Pacific,2021,669112,65011,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,a1c54bf3-daf3-4701-b8b1-053edffe2238,24.53,21.89,37.02,14.94,31.77,28.47,24.35,19.05,4.39,23.16,45.48,2.37,21.69,12.64,63.58,42.81,11.81,43.37,12.8,24.03,24,356.6,113.3,medium,,,,,,2021-02-25T07:18:00Z,CA_Santa Cruz_v21.2.csv
Santa Cruz,CA,California,United States,Pacific,2022,669112,62714,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,cdbe1476-d62c-4cc6-9823-dc8165ef0c99,25.49,22.41,38.21,15.32,32.2,29.19,24.78,19.83,4.39,24.02,46.14,2.91,22.19,9.03,64.44,44.38,14.05,44.82,13.04,24.13,24,357.7,111.8,medium,,,,,,2022-01-22T13:17:00Z,CA_Santa Cruz_v22.1.csv
Santa Cruz,CA,California,United States,Pacific,2023,669112,61367,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,770af055-e5f1-4073-b427-756a4d927205,26.31,23.64,38.79,14.89,32.42,29.82,25.91,18.76,4.55,24.67,45.15,2.91,22.16,17.22,64.93,43.8,12.38,44.4,13.83,25.66,26,351.1,110.7,medium,,,,,,2023-04-01T07:31:00Z,CA_Santa Cruz_v23.1.csv
Santa Cruz,CA,California,United States,Pacific,2023,669112,61367,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,922073c1-beca-493c-a109-d73718a48ded,26.31,23.64,38.79,14.89,32.42,29.82,25.91,18.76,4.55,24.67,45.15,2.91,22.16,17.22,64.93,43.8,12.38,44.4,13.83,25.66,26,351.9,110.7,medium,,,,,,2023-08-19T08:10:00Z,CA_Santa Cruz_v23.2.csv
Santa Cruz,CA,California,United States,Pacific,2023,669112,61367,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,f1ad44bf-a1ac-49db-a61e-f326525fa43e,26.31,23.65,38.79,14.89,32.42,29.83,25.91,18.76,4.55,24.67,45.15,2.91,22.16,17.24,64.93,43.81,12.38,44.4,14.17,25.72,26,356.2,110.6,medium,,,,,,2023-12-04T14:42:00Z,CA_Santa Cruz_v23.3.csv
Santa Cruz,CA,California,United States,Pacific,2024,669112,61367,36.9744,-122.0353,25,ae778d2a-5142-40cd-9db6-642b281757a6,aabde742-47bb-4296-b050-39344316d3b9,26.41,23.7,38.8,14.89,32.42,29.85,27.16,18.76,4.55,26.74,45.17,2.91,22.62,49.26,64.94,43.85,12.38,44.42,14.19,30.64,31,355.1,110.3,medium,,,,,,2024-03-05T17:22:00Z,CA_Santa Cruz_v24.1.csv
