city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Arnold,MD,Maryland,United States,Mid-Atlantic,2023,2402275,24825,39.0432,-76.505,30,ac173939-b18c-4978-be6d-d58413c20d7d,99fbfd87-a97a-4bc8-8e06-13caefdda0e2,23.25,19.04,37.15,21.44,0,21.81,5.65,5.09,0,13.37,16.31,13.27,11.31,22.17,43.59,27.3,11.61,29.89,0,21.08,21,52.3,219.2,small,,,,,,2023-12-07T14:18:00Z,MD_Arnold_v23.3.csv
Arnold,MD,Maryland,United States,Mid-Atlantic,2022,2402275,25056,39.0432,-76.505,30,ac173939-b18c-4978-be6d-d58413c20d7d,01db1702-ed23-431f-82f1-253cf4df3781,22.62,19.13,36.39,20.11,0,21.44,5.65,5.09,0,11.95,16.31,11,10.7,19.43,42.51,23.94,12.03,28.39,0,19.99,20,28.5,220.4,small,,,,,,2022-01-23T10:47:00Z,MD_Arnold_v22.1.csv
Arnold,MD,Maryland,United States,Mid-Atlantic,2021,2402275,24334,39.0432,-76.505,30,ac173939-b18c-4978-be6d-d58413c20d7d,e71fc7d7-99d6-44c0-9589-60a1f24c03a2,22.32,19.36,36.64,20.11,0,21.61,5.65,5.09,0,11.8,16.31,11,10.68,20.98,41.65,27.28,12.03,29.22,0,20.4,20,29.9,220.9,small,,,,,,2021-02-25T15:54:00Z,MD_Arnold_v21.1.csv
Arroyo Grande,CA,California,United States,Pacific,2023,602868,18435,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,4a40aead-6e15-47de-9dea-4a40748c3cce,31.16,22.82,37.22,0,0,30.02,15.93,5.32,5.94,20.3,36.1,46.99,23.01,25.57,59.92,0,0,59.92,0,28.1,28,131.6,38.6,small,,,,,,2023-08-19T08:10:00Z,CA_Arroyo Grande_v23.2.csv
Arroyo Grande,CA,California,United States,Pacific,2023,602868,18435,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,bcb1f53f-bfbd-4fb5-b80f-40d5c9a2ed70,31.13,22.31,37.22,0,0,29.77,15.93,5.32,5.94,20.3,36.1,46.99,23.01,25.57,59.89,0,0,59.89,0,28.04,28,130.8,39.4,small,,,,,,2023-12-04T14:42:00Z,CA_Arroyo Grande_v23.3.csv
Arroyo Grande,CA,California,United States,Pacific,2023,602868,18435,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,b0f28ae3-315a-41e1-9a88-62e1739b4a94,24.19,19.88,31.51,0,0,25.7,7.43,4.45,5.94,15.78,34.07,40.81,19.34,20.34,57.57,0,0,57.57,0,24.32,24,125.2,43.1,small,,,,,,2023-04-01T07:31:00Z,CA_Arroyo Grande_v23.1.csv
Arroyo Grande,CA,California,United States,Pacific,2020,602868,18033,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,84397714-c09a-4dc4-bfa9-dd3397758086,32.81,26.98,41.39,0,0,34.19,18.76,4.45,5.94,13.3,36.73,39.68,21.85,21.85,59.42,0,0,59.42,0,28.32,28,123.7,43.2,small,,,,,,2020-03-16T08:44:00Z,CA_Arroyo Grande_v20.1.csv
Arroyo Grande,CA,California,United States,Pacific,2022,602868,18422,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,a499368c-54d5-4117-9065-ddf39aff2dc8,24.46,19.78,31.55,0,0,25.67,7.43,4.45,5.94,15.51,34.73,40.81,19.47,20.78,57.75,0,0,57.75,0,24.48,24,123.9,43.6,small,,,,,,2022-01-22T13:17:00Z,CA_Arroyo Grande_v22.1.csv
Arroyo Grande,CA,California,United States,Pacific,2021,602868,17924,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,3e2eaa3a-1c41-412f-abb0-9f056a2c03de,32.35,26.42,41.15,0,0,33.79,24.95,4.45,5.94,13.3,36.55,39.68,23.04,21.85,58.84,0,0,58.84,0,28.32,28,123.3,44.3,small,,,,,,2021-02-24T22:03:00Z,CA_Arroyo Grande_v21.2.csv
Arroyo Grande,CA,California,United States,Pacific,2021,602868,17924,35.1241,-120.5845,25,1246dc3f-2a1e-4997-bdd0-8f32dc1bf31c,70edf9ed-c098-410b-a7da-05f6407813e3,32.35,26.42,41.15,0,0,33.79,25.47,4.45,5.94,13.3,36.55,39.68,23.15,21.85,58.84,0,0,58.84,0,28.34,28,123.3,44.3,small,,,,,,2021-02-24T21:11:00Z,CA_Arroyo Grande_v21.1.csv
Arvada,CO,Colorado,United States,Mountain,2022,803455,122903,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,6c5b5f1d-4fe3-4e39-ba54-c35ac9585a4b,25.6,19.9,42.79,8.66,0,22.81,6.84,14.88,0,7.94,25.85,19.23,13,12.82,59.83,36.55,7.2,38.52,5.62,19.55,20,985.7,287.9,medium,,,,,,2022-09-15T06:48:00Z,CO_Arvada_v22.3.csv
Arvada,CO,Colorado,United States,Mountain,2023,803455,123066,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,5945f37e-dfd8-4420-aa3f-495ebcba50fc,26.93,21.17,43.71,9.94,0,23.7,8.63,16.89,0,8.2,26.38,19.03,13.68,27.37,61.53,37.87,7.33,39.7,6.01,22.48,22,998.5,291.9,medium,,,,,,2023-08-19T07:54:00Z,CO_Arvada_v23.2.csv
Arvada,CO,Colorado,United States,Mountain,2023,803455,123066,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,67b51a40-767d-4784-ab9e-2c997c7611fd,26.96,21.19,43.73,9.94,0,23.72,8.63,17.71,0,8.2,26.4,18.64,13.71,27.37,61.55,39,7.33,40.1,6.01,22.55,23,1010.4,291.9,medium,,,,,,2023-12-06T07:57:00Z,CO_Arvada_v23.3.csv
Arvada,CO,Colorado,United States,Mountain,2023,803455,123066,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,9b15df1e-d435-4453-923a-0d76b43d00c0,25.93,20.22,42.79,8.66,0,22.92,6.84,14.88,0,7.94,25.85,19.03,12.97,20.42,60.01,36.99,7.2,38.75,5.62,20.79,21,987.4,293.5,medium,,,,,,2023-04-01T14:23:00Z,CO_Arvada_v23.1.csv
Arvada,CO,Colorado,United States,Mountain,2022,803455,122903,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,d64f4974-a642-4713-8f3f-7d243471b1bf,25.93,20.22,42.79,8.66,0,22.92,6.84,14.88,0,7.94,25.85,19.23,13,20.42,60.02,36.99,7.2,38.75,5.62,20.79,21,987.5,293.6,medium,,,,,,2022-11-28T14:10:00Z,CO_Arvada_v22.4.csv
Arvada,CO,Colorado,United States,Mountain,2021,803455,120229,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,226cb72b-cc24-4352-a5ef-628fb2b9c706,12.02,9.31,19.96,5.37,0,10.78,1.21,5.28,0,2.25,9.74,12.24,5.27,5.7,37.92,11.91,2.52,19.97,3.21,9.35,9,318.7,935.1,medium,,,,,,2021-02-25T07:18:00Z,CO_Arvada_v21.1.csv
Arvada,CO,Colorado,United States,Mountain,2022,803455,122903,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,59b82626-c3f5-4942-ab2e-26438dcaebec,12.2,9.1,20.18,6.35,0,10.88,1.97,5.48,0,2.59,9.83,10.19,5.19,6.51,39.49,12.36,2.91,20.85,3.55,9.68,10,331.7,938.8,medium,,,,,,2022-09-07T14:29:00Z,CO_Arvada_v22.2.csv
Arvada,CO,Colorado,United States,Mountain,2022,803455,122903,39.8337,-105.1503,30,a16cda0f-04c2-4ae2-9ead-11d37839be96,791143f6-cdcc-4055-942b-f602e59a5706,12.17,9.38,20.24,6.35,0,11,1.88,4.93,0,2.52,9.91,12.24,5.43,6.54,39.59,12.25,2.52,20.75,3.55,9.74,10,333.6,938.9,medium,,,,,,2022-01-22T12:49:00Z,CO_Arvada_v22.1.csv
Asbury Park,NJ,New Jersey,United States,Mid-Atlantic,2023,3401960,15245,40.2229,-74.0102,25,bc79e9de-00a2-4096-9d86-ef97751f7e65,8ae86e62-e165-4e34-a934-5c8dd6e96264,69.24,66.43,82.57,0,0,74.5,16.75,0,47.39,9.08,60.91,63.28,38.46,0.17,78.14,0,0,48.09,58.56,49,49,56.2,16.2,small,,,,,,2023-04-02T22:16:00Z,NJ_Asbury Park_v23.1.csv
Asbury Park,NJ,New Jersey,United States,Mid-Atlantic,2023,3401960,15245,40.2229,-74.0102,25,bc79e9de-00a2-4096-9d86-ef97751f7e65,065f116d-a78a-4778-9e22-33be1f02464d,69.24,66.43,82.57,0,0,74.5,16.75,0,47.39,9.08,60.91,63.28,38.46,0.17,78.14,0,0,48.09,58.56,49,49,56.2,16.2,small,,,,,,2023-08-25T13:34:00Z,NJ_Asbury Park_v23.2.csv
Asbury Park,NJ,New Jersey,United States,Mid-Atlantic,2023,3401960,15245,40.2229,-74.0102,25,bc79e9de-00a2-4096-9d86-ef97751f7e65,cee9244a-0b78-4468-8fc7-82e639f7bf1a,69.24,66.43,82.57,0,0,74.5,16.75,0,47.39,9.08,60.91,63.28,38.46,0.17,78.14,0,0,48.09,58.56,49,49,56.2,16.2,small,,,,,,2023-12-06T14:56:00Z,NJ_Asbury Park_v23.3.csv
Asbury Park,NJ,New Jersey,United States,Mid-Atlantic,2022,3401960,15305,40.2229,-74.0102,25,bc79e9de-00a2-4096-9d86-ef97751f7e65,deac3e1c-b90a-45b0-ab3f-bc2959075f9d,69.4,67.56,82.65,0,0,75.11,0,0,47.39,9.08,60.91,63.28,35.11,0.17,78.18,0,0,48.11,58.56,48.48,48,56.6,16.2,small,,,,,,2022-01-23T21:50:00Z,NJ_Asbury Park_v22.1.csv
Asbury Park,NJ,New Jersey,United States,Mid-Atlantic,2021,3401960,15536,40.2229,-74.0102,25,bc79e9de-00a2-4096-9d86-ef97751f7e65,5edbfba2-76e5-456d-9aca-37a5dd232d05,69.44,67.67,82.65,0,0,75.16,0,0,47.39,9.08,0,2.48,13.45,0.17,78.58,0,0,48.36,58.56,44.2,44,57.3,16.4,small,,,,,,2021-04-18T18:27:00Z,NJ_Asbury Park_v21.1.csv
Ashburn,VA,Virginia,United States,South,2021,5103320,44090,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,f17d875a-9fff-491f-b1b6-0c96a89387bb,16.76,12.44,26.65,0,0.04,13.69,15.72,13.34,0,11.54,21.99,16.19,13.56,27.02,67.14,16.04,46.83,44.18,2.64,19.04,19,245,120.2,small,,,,,,2021-02-26T16:34:00Z,VA_Ashburn_v21.1.csv
Ashburn,VA,Virginia,United States,South,2022,5103320,44950,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,a9c4989d-5bde-4f62-bdf7-bdc517a10e20,16.92,12.49,26.94,0,0.03,13.81,14.17,16.2,0,14.18,21.76,16.09,13.73,26.86,67.86,16.04,48.63,44.92,0.58,18.9,19,246.7,121.3,small,,,,,,2022-01-24T10:56:00Z,VA_Ashburn_v22.2.csv
Ashburn,VA,Virginia,United States,South,2022,5103320,44950,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,a9c4989d-5bde-4f62-bdf7-bdc517a10e20,16.92,12.49,26.94,0,0.03,13.81,14.17,16.2,0,14.18,21.76,16.09,13.73,26.86,67.86,16.04,48.63,44.92,0.58,18.9,19,246.7,121.3,small,,,,,,2022-01-24T10:56:00Z,VA_Ashburn_v22.2.csv
Ashburn,VA,Virginia,United States,South,2023,5103320,45479,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,aceff605-53bc-4089-9df1-066561054602,16.66,12.17,27,0,0.02,13.71,14.54,16.2,0,14.18,21.75,16.35,13.84,29.87,67.91,14.77,48.16,44.37,0.07,19.16,19,240.6,122.3,small,,,,,,2023-04-03T17:06:00Z,VA_Ashburn_v23.1.csv
Ashburn,VA,Virginia,United States,South,2023,5103320,45479,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,8c47aa4e-ace4-41f2-b49f-b726f9060070,15.7,11.45,24.76,0,0.03,12.68,14.54,15.43,0,11.33,20.83,16.36,13.25,29.14,67.01,14.77,45.75,43.41,0.07,18.43,18,237.6,127.4,small,,,,,,2023-12-07T13:33:00Z,VA_Ashburn_v23.3.csv
Ashburn,VA,Virginia,United States,South,2023,5103320,45479,39.0273,-77.4713,25,16a7b171-098c-4f73-a5f7-ae46687b9d94,544b1c50-1556-49af-bb23-4bf1d31e241a,15.7,11.45,24.76,0,0.03,12.68,14.54,15.43,0,11.33,20.83,16.36,13.25,29.14,67.01,14.77,45.75,43.41,0.07,18.43,18,237.9,127.4,small,,,,,,2023-08-27T14:28:00Z,VA_Ashburn_v23.2.csv
Asheboro,NC,North Carolina,United States,South,2022,3702080,26729,35.7153,-79.813,35,9b47c16b-f73e-40d6-8346-531bc8a5bc7d,2296a085-9f85-4061-887e-928c66cb616e,14.35,10.44,3.41,8.39,0,7.11,0,3.9,1.19,1.01,4.99,0,3.04,0,9,0,0,9,0,7.9,8,17.1,333.5,small,,,,,,2022-01-23T21:02:00Z,NC_Asheboro_v22.1.csv
Asheboro,NC,North Carolina,United States,South,2023,3702080,27117,35.7153,-79.813,35,9b47c16b-f73e-40d6-8346-531bc8a5bc7d,119fea09-cdff-4889-8f79-58b81191dbb1,14.45,10.53,3.41,8.39,0,7.15,0,3.83,1.19,1.01,5.72,0,3.31,5.63,9.94,0,0,9.94,0,7.76,8,16.7,340.8,small,,,,,,2023-04-02T21:50:00Z,NC_Asheboro_v23.1.csv
Asheboro,NC,North Carolina,United States,South,2023,3702080,27117,35.7153,-79.813,35,9b47c16b-f73e-40d6-8346-531bc8a5bc7d,286b5ee1-f2c5-4740-ad72-0516647329ce,14.44,10.45,3.41,8.39,0,7.11,1.25,3.83,1.19,0.36,5.72,1.65,2.58,2.7,9.93,0,0,9.93,0,7.06,7,17,341.7,small,,,,,,2023-08-24T10:12:00Z,NC_Asheboro_v23.2.csv
Asheboro,NC,North Carolina,United States,South,2023,3702080,27117,35.7153,-79.813,35,9b47c16b-f73e-40d6-8346-531bc8a5bc7d,b2a4235f-6d26-4d4a-9f37-6a2cdd33d6a4,14.44,10.45,3.41,8.39,0,7.11,1.25,3.83,1.19,0.36,5.72,1.65,2.58,2.7,9.93,0,0,9.93,0,7.06,7,17,341.8,small,,,,,,2023-12-06T07:56:00Z,NC_Asheboro_v23.3.csv
Asheboro,NC,North Carolina,United States,South,2021,3702080,25877,35.7153,-79.813,35,9b47c16b-f73e-40d6-8346-531bc8a5bc7d,354151ed-24a4-4748-9c51-fafdc6ae62b4,14.56,10.6,3.34,8.39,0,7.15,0,3.9,1.19,0.79,4.99,43.61,10.62,0,9.41,0,0,9.41,0,10.21,10,16.4,342,small,,,,,,2021-02-25T23:01:00Z,NC_Asheboro_v21.1.csv
Asheville,NC,North Carolina,United States,South,2018,3702140,89318,35.571,-82.5527,25,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,bebc7988-f652-4a48-bbad-430e5ac6db4b,31.78,25.29,21.95,13.82,28.33,23.58,9.2,0,22.41,14.2,20.32,0,17.1,11.13,26.13,0,12.83,13.66,0,19.55,20,964.8,263.4,medium,,,,,,2018-02-02T12:16:00Z,NC_Asheville_v18.1.csv
Asheville,NC,North Carolina,United States,South,2019,3702140,90531,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,22afa752-3a53-48d3-9bf6-1d1f92f7caf1,13.8,10.27,9.33,6.88,16.64,10.88,2.78,0,9.45,6.64,8.63,0,7.02,5.62,10.66,0,2.73,7.61,0.25,7.67,8,58.2,1167.4,medium,,,,,,2019-02-15T07:49:00Z,NC_Asheville_v19.1.csv
Asheville,NC,North Carolina,United States,South,2023,3702140,93695,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,a04ff560-5623-42ae-81f1-fa7e51e9d5d6,13.94,10.34,5.52,8.47,16.16,9.63,4.15,3.34,8.52,7.11,11.79,3.64,7.07,5.91,13.26,0,2.76,9.22,0.54,7.78,8,92.6,1195,medium,,,,,,2023-12-06T07:56:00Z,NC_Asheville_v23.3.csv
Asheville,NC,North Carolina,United States,South,2022,3702140,93272,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,9fc05994-37bd-4128-ae31-513e8192d1c6,13.88,10.19,5.7,8.47,16.16,9.64,3.67,0.58,9.42,7.16,11.35,3.39,6.74,10.98,12.97,0,2.73,9.03,0.49,8.43,8,80.4,1195.2,medium,,,,,,2022-01-23T21:01:00Z,NC_Asheville_v22.1.csv
Asheville,NC,North Carolina,United States,South,2023,3702140,93695,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,c9023535-905b-46b9-aa4a-3b7f87e4717d,13.94,10.34,5.52,8.47,16.16,9.63,3.92,3.36,8.52,7.11,11.22,3.64,6.89,5.91,13.26,0,2.76,9.22,0.54,7.75,8,92.3,1195.7,medium,,,,,,2023-08-24T10:10:00Z,NC_Asheville_v23.2.csv
Asheville,NC,North Carolina,United States,South,2023,3702140,93695,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,cc7be676-0f7b-42e8-8087-a7db3afb62cd,13.89,10.35,5.52,8.47,16.16,9.63,3.48,2.39,8.52,7.17,11.25,3.64,6.71,5.91,13,0,2.76,9.06,0.54,7.68,8,91.2,1195.9,medium,,,,,,2023-04-02T21:50:00Z,NC_Asheville_v23.1.csv
Asheville,NC,North Carolina,United States,South,2020,3702140,91560,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,531a5d81-bdba-4f7d-8892-cccaff70556f,13.93,10.22,5.65,4.26,16.16,9.21,3.83,0.57,9.42,6.72,10.54,2.85,6.44,6.44,10.69,0,2.73,7.63,0.52,7.41,7,65.6,1199.6,medium,,,,,,2020-02-18T16:06:00Z,NC_Asheville_v20.1.csv
Asheville,NC,North Carolina,United States,South,2021,3702140,92328,35.571,-82.5527,35,6b636e0f-8441-411c-a3a9-77a73c9cc2d1,fe5ae74c-7635-4beb-86d1-5a5558235abf,14.27,10.6,6,4.26,18.63,9.96,2.66,0.58,9.42,6.62,11.06,3.39,6.41,10.94,12.68,16.21,2.73,11.43,0.49,8.84,9,83,1200.2,medium,,,,,,2021-02-25T23:00:00Z,NC_Asheville_v21.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2017,5503225,8083,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,0e5a2c57-8414-4644-ae46-671053cb66b3,63.68,60.66,67.69,46.89,83.97,66.41,4.1,0,46.89,51.26,45.97,0,35.76,65.59,69.14,52.09,21.19,51.19,46.49,55.01,55,0,0,small,,,,,,2017-04-29T06:59:00Z,WI_Ashland_v17.1.csv
Ashland,OR,Oregon,United States,Pacific,2023,4103050,21401,42.1922,-122.6983,25,423f7129-08cc-4c70-a34f-787aac58ff05,1bb072bb-9045-4ab6-baa5-c5ed3446bf5a,75.21,75.95,74.21,0,68.5,73.62,74.01,0,68.77,65.32,79.27,38.53,67.43,58.61,80.74,67.76,81.23,76.32,0,70.27,70,218.4,15.6,small,,,,,,2023-12-06T14:42:00Z,OR_Ashland_v23.3.csv
Ashland,OR,Oregon,United States,Pacific,2023,4103050,21401,42.1922,-122.6983,25,423f7129-08cc-4c70-a34f-787aac58ff05,f4737cef-9c09-4086-983b-af647dd39e4d,75.21,76.03,74.21,0,68.5,73.65,74.48,0,68.77,65.79,79.98,38.53,67.78,58.61,80.74,67.76,81.23,76.32,0,70.36,70,218.4,15.6,small,,,,,,2023-04-03T10:51:00Z,OR_Ashland_v23.1.csv
Ashland,OR,Oregon,United States,Pacific,2023,4103050,21401,42.1922,-122.6983,25,423f7129-08cc-4c70-a34f-787aac58ff05,3b6574fa-50e0-48a2-a14b-c52ec21878a7,75.21,76.04,74.21,0,68.5,73.65,74.48,0,68.77,65.79,79.98,38.53,67.78,58.61,80.74,67.76,81.23,76.32,0,70.36,70,218.4,15.6,small,,,,,,2023-08-27T14:12:00Z,OR_Ashland_v23.2.csv
Ashland,OR,Oregon,United States,Pacific,2021,4103050,21138,42.1922,-122.6983,25,423f7129-08cc-4c70-a34f-787aac58ff05,c5e534ae-e363-4545-b9c8-ceb2f12d6d67,74.68,75.61,73.77,0,68.01,73.21,72.74,0,68.02,65.21,79.62,35.63,66.58,58,80.31,67.76,80.81,76.04,0,69.72,70,216.4,17.1,small,,,,,,2021-07-15T08:54:00Z,OR_Ashland_v21.1.csv
Ashland,OR,Oregon,United States,Pacific,2022,4103050,21348,42.1922,-122.6983,25,423f7129-08cc-4c70-a34f-787aac58ff05,b23998da-71ea-466f-90fd-b7aba0131029,74.68,75.61,73.77,0,68.01,73.21,73.6,0,68.02,65.21,79.62,35.63,66.77,58,80.38,67.76,80.81,76.07,0,69.77,70,216.4,17.1,small,,,,,,2022-01-24T09:13:00Z,OR_Ashland_v22.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2017,5503225,8083,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,541bf397-e23c-440f-a307-d3951d0ca2eb,63.68,60.66,67.69,46.89,83.97,66.41,4.1,0,46.89,51.26,45.97,0,35.76,65.59,69.14,52.09,21.19,51.19,46.49,54.48,54,160.7,31.1,small,,,,,,2017-07-18T11:17:00Z,WI_Ashland_v17.2.csv
Ashland,WI,Wisconsin,United States,Midwest,2018,5503225,7997,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,e171496e-2b12-48c8-9a4b-b9db944602e5,63.68,60.66,67.69,46.89,83.97,66.41,4.1,0,46.89,51.26,45.97,0,35.76,65.59,69.14,52.09,21.19,51.19,46.49,54.48,54,160.7,31.1,small,,,,,,2018-01-29T07:56:00Z,WI_Ashland_v18.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2019,5503225,7963,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,47fd3bb9-bfa5-4285-b3f6-9027ee4682e3,53.29,44.24,54.76,42,71.77,53.2,22.78,21.39,45.34,21.24,38.59,0,32.39,45.92,67.83,53.14,24.06,51.75,17.94,42.45,42,150.2,42.5,small,,,,,,2019-02-14T21:42:00Z,WI_Ashland_v19.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2021,5503225,7841,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,9eb72211-e210-4dd0-860d-50deb3424b07,53.21,43.75,55.04,41.72,71.36,53.02,22.78,21.39,45.34,17.9,37.49,0,31.68,53.13,69.38,52.72,23.92,52.18,36.8,46.24,46,151.8,42.5,small,,,,,,2021-02-26T16:33:00Z,WI_Ashland_v21.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2020,5503225,7892,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,cd68c6bb-e1b5-4b78-9df4-5994b5079004,53.21,45.21,55.04,41.72,71.36,53.53,22.78,21.39,45.34,17.9,37.49,0,31.68,53.13,69.38,52.72,23.92,52.18,36.8,46.34,46,151.8,42.5,small,,,,,,2020-02-18T16:06:00Z,WI_Ashland_v20.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2023,5503225,7903,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,95db0d57-f83b-43dd-a6eb-9d2cb0ba3c2e,82.52,79,82.23,68.75,92.74,81.85,76.13,82.12,84.83,84.58,88.37,84.38,83.61,83.24,83.82,91.55,75.08,84.34,65.41,80.42,80,155.4,44.2,small,,,,,,2023-08-27T14:42:00Z,WI_Ashland_v23.2.csv
Ashland,WI,Wisconsin,United States,Midwest,2023,5503225,7903,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,e2edf2b1-5c87-462a-885e-609bd78e9f03,82.52,79.03,82.23,68.75,92.74,81.86,76.13,82.12,84.83,86.49,88.37,84.38,83.8,83.24,83.82,91.55,75.08,84.34,65.41,80.46,80,155.4,44.2,small,,,,,,2023-12-07T13:34:00Z,WI_Ashland_v23.3.csv
Ashland,WI,Wisconsin,United States,Midwest,2023,5503225,7903,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,133d5dce-120e-48de-afbc-05e48e210a18,82.52,79,82.23,68.75,92.74,81.85,76.13,82.12,85.95,84.58,88.37,84.38,83.84,83.24,83.82,91.55,75.08,84.34,65.41,80.46,80,155.4,44.2,small,,,,,,2023-04-03T17:08:00Z,WI_Ashland_v23.1.csv
Ashland,WI,Wisconsin,United States,Midwest,2022,5503225,7890,46.5818,-90.8719,25,c443e01a-7009-4fb2-8de9-bf3c53858a0c,0499a332-f2be-4535-9daa-393bebef5ec1,80.55,76.11,82.16,68.95,90.22,80.33,75.65,78.48,85.91,82.04,85.83,85.86,82.7,79.67,83.29,89.02,70.62,82.13,65.41,78.77,79,154.5,45,small,,,,,,2022-01-31T13:59:00Z,WI_Ashland_v22.1.csv
Ashland City,TN,Tennessee,United States,South,2023,4702180,5213,36.2562,-87.0327,25,910b080d-5607-4c29-8bae-17224ebd888a,799816f3-a06e-4548-85cd-c77fbc902b7e,40.84,20.25,17.6,0,0,18.93,14.8,6.55,0,0,4.25,30.44,13.21,45.07,20.25,0,0,20.25,0,26.3,26,65.1,34,small,,,,,,2023-12-06T08:32:00Z,TN_Ashland City_v23.2.csv
Ashland City,TN,Tennessee,United States,South,2023,4702180,5213,36.2562,-87.0327,25,910b080d-5607-4c29-8bae-17224ebd888a,fb64f1cc-f276-4760-86ee-0af1171ca111,40.85,20.25,17.6,0,0,18.93,14.8,6.55,0,0,4.25,30.44,13.21,45.07,20.25,0,0,20.25,0,26.3,26,65.1,34,small,,,,,,2023-10-30T08:08:00Z,TN_Ashland City_v23.1.csv
Aspen,CO,Colorado,United States,Mountain,2023,803620,6952,39.1951,-106.8368,20,aa7a8a36-0493-4ddf-a76e-ab207c42184a,54384c8b-f43d-4b84-822f-e1819f01e598,79.53,79.24,56.12,0,0,67.68,0,0,71.34,0,75.2,0,73.48,73.51,87.3,89.48,0,88.32,68.67,74.74,75,123.9,16.1,small,,,,,,2023-12-06T07:57:00Z,CO_Aspen_v23.3.csv
Aspen,CO,Colorado,United States,Mountain,2023,803620,6952,39.1951,-106.8368,20,aa7a8a36-0493-4ddf-a76e-ab207c42184a,e9400bc0-058b-46ce-84e1-58f53e297df8,79.53,79.24,56.12,0,71.62,68.56,0,0,71.34,0,75.2,0,73.48,73.51,87.3,89.48,0,88.32,68.67,74.91,75,124,16.1,small,,,,,,2023-08-19T07:54:00Z,CO_Aspen_v23.2.csv
